year	fips	prescription_rate_per_100
2009	49013	62.9
2009	49015	126.9
2009	49017	79.9
2009	49019	144
2009	49021	95
2009	49023	90.7
2009	49025	132.5
2009	49027	95.6
2009	49029	40.2
2009	49031	
2009	49033	12.6
2009	49035	91.3
2009	49037	33.2
2009	49039	95.8
2009	49041	121.5
2009	49043	78.3
2009	49045	97.3
2009	49047	99.8
2009	49049	73.7
2009	49051	85.5
2009	49053	97.2
2009	49055	
2009	49057	95.7
2009	51001	65.7
2009	51003	77.1
2009	51005	73
2009	51007	58.1
2009	51009	83.2
2009	51011	116.8
2009	51013	29
2009	51015	36.8
2009	51017	66.8
2009	51019	43.2
2009	51021	74.3
2009	51023	39.3
2009	51025	24.7
2009	51027	83.9
2009	51029	5.6
2009	51031	38.7
2009	51033	19.7
2009	51035	53.6
2009	51036	
2009	51037	38.9
2009	51041	75.4
2009	51043	11
2009	51045	
2009	51047	95.9
2009	51049	10.8
2009	51051	194.9
2009	51053	5.1
2009	51057	86.6
2009	51059	37.1
2009	51061	99.9
2009	51063	68.3
2009	51065	40.8
2009	51067	107.2
2009	51069	42.1
2009	51071	163.8
2009	51073	90.6
2009	51075	32.3
2009	51077	28.1
2009	51079	
2009	51081	
2009	51083	66.1
2009	51085	79
2009	51087	84.9
2009	51089	72.7
2009	51091	
2009	51093	51.5
2009	51095	114.1
2009	51097	
2009	51099	28.7
2009	51101	42.7
2009	51103	147.1
2009	51105	138.5
2009	51107	42.9
2009	51109	58.1
2009	51111	
2009	51113	
2009	51115	30.9
2009	51117	93.9
2009	51119	
2009	51121	81.8
2009	51125	36.3
2009	51127	57.7
2009	51131	109.5
2009	51133	31.4
2009	51135	68.3
2009	51137	87
2009	51139	87
2009	51141	101
2009	51143	23.5
2009	51145	48.3
2009	51147	117
2009	51149	
2009	51153	45.9
2009	51155	168.8
2009	51157	
2009	51159	52
2009	51161	98.8
2009	51163	
2009	51165	30.5
2009	51167	154.2
2009	51169	142.7
2009	51171	69.5
2009	51173	123.8
2009	51175	4.8
2009	51177	77.8
2009	51179	64.8
2009	51181	
2009	51183	28.9
2009	51185	191.3
2009	51187	111.4
2009	51191	182.4
2009	51193	57
2009	51195	221.2
2009	51197	112.4
2009	51199	50.5
2009	51510	40.9
2009	51515	
2009	51520	224.7
2009	51530	82
2009	51540	79.6
2009	51550	85
2009	51570	276.2
2009	51580	291.8
2009	51590	195.5
2009	51595	239.9
2009	51600	95.7
2009	51610	98.5
2009	51620	205.4
2009	51630	216.8
2009	51640	398.5
2009	51650	88.7
2009	51660	135.4
2009	51670	172.4
2009	51678	279.9
2009	51680	171.2
2009	51683	116
2009	51685	
2009	51690	520.1
2009	51700	76.8
2009	51710	65.4
2009	51720	300.9
2009	51730	135.4
2009	51735	108
2009	51740	101.3
2009	51750	140.7
2009	51760	65.1
2009	51770	141.6
2009	51775	250.5
2009	51790	203.2
2009	51800	84.3
2009	51810	67.2
2009	51820	222.3
2009	51830	
2009	51840	306.6
2009	50001	26.1
2009	50003	71.3
2009	50005	46.8
2009	50007	50.7
2009	50009	
2009	50011	52.9
2009	50013	35.4
2009	50015	38.1
2009	50017	29.8
2009	50019	33.9
2009	50021	89.6
2009	50023	51.2
2009	50025	86.6
2009	50027	55.6
2009	53001	20.2
2009	53003	135.3
2009	53005	119.7
2009	53007	123.3
2009	53009	168.8
2009	53011	72.9
2009	53013	105
2009	53015	105.1
2009	53017	68.4
2009	53019	79.1
2009	53021	75.9
2009	53023	
2009	53025	94.9
2009	53027	125.8
2009	53029	48.5
2009	53031	86
2009	53033	71.1
2009	53035	80.9
2009	53037	68.7
2009	53039	30.8
2009	53041	145.2
2009	53043	98.1
2009	53045	82.3
2009	53047	100.6
2009	53049	161.4
2009	53051	148.4
2009	53053	86.3
2009	53055	16.5
2009	53057	98.5
2009	53059	68.3
2009	53061	99.9
2009	53063	106.5
2009	53065	85.5
2009	53067	79.4
2009	53069	100.8
2009	53071	90.6
2009	53073	82.6
2009	53075	58.6
2009	53077	80.6
2009	55001	42.1
2009	55003	78.3
2009	55005	64.5
2009	55007	17.3
2009	55009	70.5
2009	55011	6.8
2009	55013	66.4
2009	55015	10.4
2009	55017	54.6
2009	55019	20.4
2009	55021	105.7
2009	55023	83.1
2009	55025	66
2009	55027	42.5
2009	55029	56.8
2009	55031	104.1
2009	55033	59.7
2009	55035	71.4
2009	55037	
2009	55039	63.2
2009	55041	56.4
2009	55043	55
2009	55045	56.6
2009	55047	62.5
2009	55049	56.1
2009	55051	81.9
2009	55053	28.6
2009	55055	77
2009	55057	118.3
2009	55059	76.2
2009	55061	26
2009	55063	74.2
2009	55065	15.6
2009	55067	53
2009	55069	82.8
2009	55071	63.3
2009	55073	54
2009	55075	74.9
2009	55077	34
2009	55078	
2009	55079	94.3
2009	55081	66.8
2009	55083	44.2
2009	55085	111.2
2009	55087	71.3
2009	55089	66.8
2009	55091	86.2
2009	55093	46.9
2009	55095	57.2
2009	55097	64.1
2009	55099	59.3
2009	55101	82.9
2009	55103	15.3
2009	55105	77.2
2009	55107	33.8
2009	55109	51.4
2009	55111	88
2009	55113	68
2009	55115	76.1
2009	55117	71.1
2009	55119	67.3
2009	55121	41.1
2009	55123	55.5
2009	55125	85.8
2009	55127	69.7
2009	55129	59.5
2009	55131	73.1
2009	55133	73.5
2009	55135	81.4
2009	55137	20.4
2009	55139	73.7
2009	55141	88.8
2009	54001	108
2009	54003	107.1
2009	54005	204.2
2009	54007	114.1
2009	54009	135.8
2009	54011	205.3
2009	54013	58.5
2009	54015	102.5
2009	54017	43.9
2009	54019	120.9
2009	54021	92.5
2009	54023	121.2
2009	54025	179.8
2009	54027	90.2
2009	54029	156.3
2009	54031	98.7
2009	54033	162.5
2009	54035	143
2009	54037	88.3
2009	54039	169
2009	54041	155.8
2009	54043	68
2009	54045	320.3
2009	54047	199
2009	54049	140.6
2009	54051	174.3
2009	54053	146.8
2009	54055	186.7
2009	54057	121.6
2009	54059	437.2
2009	54061	114.4
2009	54063	27
2009	54065	91
2009	54067	197
2009	54069	130.4
2009	54071	81.6
2009	54073	98.4
2009	54075	90.8
2009	54077	48.9
2009	54079	114.6
2009	54081	205.3
2009	54083	130.2
2009	54085	55.8
2009	54087	105.2
2009	54089	113.6
2009	54091	90.7
2009	54093	47.4
2009	54095	28.5
2009	54097	92
2009	54099	102.4
2009	54101	109.8
2009	54103	136.5
2009	54105	53.5
2009	54107	148.1
2009	54109	191.4
2009	56001	57
2009	56003	53.6
2009	56005	91.6
2009	56007	76.1
2009	56009	67.5
2009	56011	20.1
2009	56013	77.7
2009	56015	57.6
2009	56017	126.1
2009	56019	66.2
2009	56021	80.4
2009	56023	61.2
2009	56025	97.4
2009	56027	
2009	56029	101.5
2009	56031	40.8
2009	56033	102.5
2009	56035	85.9
2009	56037	86.5
2009	56039	77.3
2009	56041	94.1
2009	56043	86.2
2009	56045	44.3
2017	01001	106.6
2017	01003	106.7
2017	01005	90.7
2017	01007	80.6
2017	01009	48.9
2017	01011	19.9
2017	01013	118.6
2017	01015	138.2
2017	01017	127
2017	01019	128.3
2017	01021	107
2017	01023	92.2
2017	01025	154.5
2017	01027	112.2
2017	01029	48.1
2017	01031	118.7
2017	01033	186
2017	01035	84.9
2017	01037	24.3
2017	01039	143.1
2017	01041	81.1
2017	01043	141.1
2017	01045	69.6
2017	01047	102.6
2017	01049	103.2
2017	01051	109.4
2017	01053	154.9
2017	01055	130.5
2017	01057	114.3
2017	01059	181.3
2017	01061	42.1
2017	01063	53.9
2017	01065	98.7
2017	01067	26.7
2017	01069	136.2
2017	01071	138.6
2017	01073	104.2
2017	01075	75.4
2017	01077	104.7
2017	01079	98.8
2017	01081	58.5
2017	01083	68.3
2017	01085	0.4
2017	01087	44.6
2017	01089	100.5
2017	01091	127.2
2017	01093	162.1
2017	01095	163.9
2017	01097	118.4
2017	01099	123.4
2017	01101	81.2
2017	01103	117.7
2017	01105	3.6
2017	01107	70.1
2017	01109	98.9
2017	01111	95
2017	01113	103.4
2017	01115	105
2017	01117	89.6
2017	01119	36.4
2017	01121	123.6
2017	01123	98.3
2017	01125	99.9
2017	01127	216.1
2017	01129	52.4
2017	01131	52.6
2017	01133	155.1
2017	02020	59.4
2017	02090	42.9
2017	02110	65.7
2017	02122	83
2017	02130	77.4
2017	02150	28.9
2017	02170	69.3
2017	02195	63
2017	02198	38.9
2017	02220	7.2
2017	02261	38.2
2017	02275	0.2
2017	04001	18.6
2017	04003	69
2017	04005	42.4
2017	04007	88
2017	04009	74.6
2017	04011	0
2017	04012	67
2017	04013	59.2
2017	04015	111.8
2017	04017	66
2017	04019	65.4
2017	04021	50.1
2017	04023	21.9
2017	04025	87.2
2017	04027	48.5
2017	05001	116
2017	05003	108.1
2017	05005	133.4
2017	05007	79.4
2017	05009	141.2
2017	05011	109.6
2017	05013	73.7
2017	05015	78.4
2017	05017	80
2017	05019	95.3
2017	05021	111.4
2017	05023	112.2
2017	05025	0.7
2017	05027	101.5
2017	05029	122.1
2017	05031	141.5
2017	05033	141.4
2017	05035	105.5
2017	05037	101.9
2017	05039	77.6
2017	05041	129.4
2017	05043	120.8
2017	05045	89.9
2017	05047	19.3
2017	05049	109.2
2017	05051	157.8
2017	05053	74.1
2017	05055	166.8
2017	05057	116.4
2017	05059	95.5
2017	05061	138.7
2017	05063	150.9
2017	05065	95.8
2017	05067	136.4
2017	05069	103.8
2017	05071	101.2
2017	05073	111
2017	05075	35.8
2017	05077	67.5
2017	05079	59.6
2017	05081	158.4
2017	05083	37.9
2017	05085	95.4
2017	05087	81.1
2017	05089	78.1
2017	05091	102.5
2017	05093	138.4
2017	05095	85.6
2017	05097	82
2017	05101	0.9
2017	05103	138.7
2017	05105	27.5
2017	05107	156.5
2017	05109	87.5
2017	05111	112.5
2017	05113	105.8
2017	05115	105.8
2017	05117	72.1
2017	05119	98.3
2017	05121	106
2017	05123	89.2
2017	05125	92.7
2017	05127	116.1
2017	05129	68.6
2017	05131	153.1
2017	05133	57.1
2017	05135	124.4
2017	05137	154.1
2017	05139	120
2017	05141	90.6
2017	05143	91.9
2017	05145	116.9
2017	05147	2.7
2017	05149	57.4
2017	06001	26.4
2017	06005	99.4
2017	06007	106.7
2017	06009	70
2017	06011	34.8
2017	06013	36.2
2017	06015	119.3
2017	06017	55.7
2017	06019	52.8
2017	06021	75.4
2017	06023	77.8
2017	06025	47.6
2017	06027	50.3
2017	06029	54.9
2017	06031	59.1
2017	06033	90
2017	06035	67.2
2017	06037	29.8
2017	06039	42.6
2017	06041	32.4
2017	06043	55.9
2017	06045	89.7
2017	06047	56.6
2017	06049	82.3
2017	06051	44.6
2017	06053	43.9
2017	06055	35.1
2017	06057	70.7
2017	06059	37
2017	06061	56.5
2017	06063	63.5
2017	06065	44.8
2017	06067	44.3
2017	06069	39.7
2017	06071	46.7
2017	06073	34.3
2017	06075	27.1
2017	06077	47.8
2017	06079	63.4
2017	06081	27
2017	06083	48.7
2017	06085	20.7
2017	06087	49.1
2017	06089	102.1
2017	06091	12.4
2017	06093	97.5
2017	06095	37.7
2017	06097	46
2017	06099	76
2017	06101	95.3
2017	06103	83.2
2017	06105	81.2
2017	06107	58.3
2017	06109	101.6
2017	06111	47.8
2017	06113	41.1
2017	06115	68.9
2017	08001	47.2
2017	08003	120.4
2017	08005	50.3
2017	08007	66.2
2017	08009	78.7
2017	08011	44.1
2017	08013	42.2
2017	08014	46.4
2017	08015	84.3
2017	08017	63.4
2017	08019	31
2017	08021	0.8
2017	08025	25.1
2017	08029	77
2017	08031	35.1
2017	08035	45.6
2017	08037	41
2017	08039	31.5
2017	08041	60.2
2017	08043	67.3
2017	08045	64.8
2017	08049	37.7
2017	08051	44.4
2017	08055	76.6
2017	08059	61.6
2017	08061	97.2
2017	08063	45.5
2017	08065	44.5
2017	08067	51.8
2017	08069	52.7
2017	08071	112.8
2017	08073	40.8
2017	08075	77.2
2017	08077	72.1
2017	08081	96.9
2017	08083	77.2
2017	08085	76.5
2017	08087	60.4
2017	08089	97.7
2017	08091	26.2
2017	08093	
2017	08095	
2017	08097	22.2
2017	08099	73
2017	08101	97.7
2017	08103	27.5
2017	08105	74.1
2017	08107	47.8
2017	08113	29.4
2017	08115	0.5
2017	08117	52.7
2017	08119	90.7
2017	08123	49.9
2017	08125	60.7
2017	09001	37.2
2017	09003	48.9
2017	09005	52
2017	09007	54.5
2017	09009	54.2
2017	09011	55
2017	09013	41.3
2017	09015	61
2017	10001	64
2017	10003	65
2017	10005	80.1
2017	11001	28.5
2017	12001	65
2017	12003	105.4
2017	12005	113.2
2017	12007	85
2017	12009	83.7
2017	12011	45.6
2017	12013	68.4
2017	12015	74.2
2017	12017	102.4
2017	12019	79.9
2017	12021	51.3
2017	12023	110.5
2017	12027	56.5
2017	12029	42.2
2017	12031	82.5
2017	12033	101.2
2017	12035	74.1
2017	12037	67.4
2017	12039	53.2
2017	12041	43.4
2017	12043	3.5
2017	12045	90.9
2017	12047	30.2
2017	12049	34
2017	12051	65.8
2017	12053	102.5
2017	12055	74.3
2017	12057	60
2017	12059	77.3
2017	12061	90.5
2017	12063	102.7
2017	12065	46.8
2017	12067	50.4
2017	12069	74.1
2017	12071	60.8
2017	12073	65.7
2017	12075	98.2
2017	12077	38.6
2017	12079	74.8
2017	12081	70.1
2017	12083	84.7
2017	12085	70.3
2017	12086	28
2017	12087	74.3
2017	12089	103.2
2017	12091	77.7
2017	12093	91.9
2017	12095	41.4
2017	12097	46.3
2017	12099	53.4
2017	12101	79.7
2017	12103	73.8
2017	12105	68
2017	12107	100.8
2017	12109	60.6
2017	12111	61.1
2017	12113	86.6
2017	12115	72.9
2017	12117	52.5
2017	12119	68.9
2017	12121	75.9
2017	12123	112.8
2017	12125	51.8
2017	12127	73.3
2017	12129	79
2017	12131	83.6
2017	12133	105.6
2017	13001	115.4
2017	13003	66.2
2017	13005	172.4
2017	13009	90.4
2017	13011	29.2
2017	13013	74
2017	13015	97.9
2017	13017	176.9
2017	13019	52.8
2017	13021	119.9
2017	13023	121.4
2017	13025	49.3
2017	13027	84.4
2017	13029	82.3
2017	13031	77.7
2017	13033	77.1
2017	13035	90.2
2017	13037	1.3
2017	13039	66.3
2017	13043	149.1
2017	13045	109.1
2017	13047	104.2
2017	13049	90.5
2017	13051	77.6
2017	13055	119.8
2017	13057	64.4
2017	13059	90.9
2017	13061	43.5
2017	13063	39.4
2017	13065	146.7
2017	13067	54.4
2017	13069	174.1
2017	13071	84.9
2017	13073	72.5
2017	13075	106.3
2017	13077	74.1
2017	13079	0.7
2017	13081	168
2017	13083	61.4
2017	13085	142.7
2017	13087	111.8
2017	13089	40.6
2017	13091	87.8
2017	13093	0.7
2017	13095	104.8
2017	13097	84.7
2017	13099	113
2017	13103	72.3
2017	13105	137.4
2017	13107	109.4
2017	13109	115.8
2017	13111	128.5
2017	13113	79.2
2017	13115	133.8
2017	13117	47
2017	13119	111.3
2017	13121	44.2
2017	13123	116.1
2017	13127	93.7
2017	13129	106.5
2017	13131	77.7
2017	13133	129
2017	13135	43.5
2017	13137	98.9
2017	13139	87.1
2017	13141	43.7
2017	13143	180.2
2017	13145	4.7
2017	13147	100.5
2017	13149	0.5
2017	13151	70.6
2017	13153	85.7
2017	13155	50
2017	13157	109.1
2017	13159	55.4
2017	13161	84
2017	13163	112.9
2017	13165	27.2
2017	13167	3
2017	13169	51.7
2017	13171	61.5
2017	13173	68.2
2017	13175	116.8
2017	13177	46.4
2017	13179	52.9
2017	13181	32.9
2017	13183	0.1
2017	13185	86
2017	13187	73.9
2017	13189	142.9
2017	13191	64.8
2017	13193	67.7
2017	13195	91.9
2017	13197	17.2
2017	13199	74.7
2017	13201	101.6
2017	13205	92.9
2017	13207	65.6
2017	13209	46.2
2017	13211	77.4
2017	13213	85.1
2017	13215	86.5
2017	13217	75.8
2017	13219	59.4
2017	13221	36.1
2017	13223	53.5
2017	13225	79.1
2017	13227	111.5
2017	13229	62.5
2017	13231	10.8
2017	13233	151.6
2017	13235	90.5
2017	13237	62.3
2017	13241	145.8
2017	13243	123.5
2017	13245	77.1
2017	13247	73.5
2017	13249	1.5
2017	13251	60.2
2017	13253	150.1
2017	13255	121.9
2017	13257	153.4
2017	13259	54.6
2017	13261	108.4
2017	13267	52.9
2017	13269	88.1
2017	13271	60.3
2017	13273	41.4
2017	13275	102.8
2017	13277	134.1
2017	13279	128.3
2017	13281	87.6
2017	13283	73.6
2017	13285	94.2
2017	13287	93.7
2017	13289	0.7
2017	13291	106
2017	13293	137.9
2017	13295	46.8
2017	13297	100.9
2017	13299	212.7
2017	13301	
2017	13303	85.5
2017	13305	136.1
2017	13307	45.8
2017	13309	2.4
2017	13311	92
2017	13313	86.6
2017	13315	2.8
2017	13317	112.9
2017	13319	82.3
2017	13321	83.6
2017	15001	58.4
2017	15003	29.4
2017	15007	48.9
2017	15009	51.3
2017	16001	64.5
2017	16005	93.2
2017	16007	105.2
2017	16009	69.7
2017	16011	61.6
2017	16013	44.4
2017	16017	56.1
2017	16019	83.6
2017	16021	89.5
2017	16023	83.9
2017	16027	69.2
2017	16029	94.1
2017	16031	93.2
2017	16035	90.3
2017	16037	26
2017	16039	64.5
2017	16041	70
2017	16043	30.4
2017	16045	101.9
2017	16047	50.9
2017	16049	43.3
2017	16051	35.8
2017	16053	63.1
2017	16055	85
2017	16057	55.5
2017	16059	91.5
2017	16061	7.4
2017	16063	13.4
2017	16065	50.9
2017	16067	29.2
2017	16069	110.3
2017	16071	95
2017	16073	30.3
2017	16075	43.9
2017	16077	64.9
2017	16079	95.5
2017	16081	49.9
2017	16083	91.9
2017	16085	84.9
2017	16087	100.8
2017	17001	120.3
2017	17003	
2017	17005	45.6
2017	17007	46.4
2017	17009	1.8
2017	17011	26.5
2017	17013	2
2017	17015	32.4
2017	17017	20.5
2017	17019	58.8
2017	17021	72.5
2017	17023	22
2017	17025	62.9
2017	17027	31.2
2017	17029	87.6
2017	17031	37.2
2017	17033	26.5
2017	17035	0.6
2017	17037	53.4
2017	17039	76.5
2017	17041	29.8
2017	17043	42.2
2017	17045	76.4
2017	17047	82.9
2017	17049	65.6
2017	17051	54.3
2017	17053	3.5
2017	17055	109.5
2017	17057	68.7
2017	17059	0.6
2017	17061	2.3
2017	17063	80.4
2017	17065	2
2017	17067	20.1
2017	17069	203.8
2017	17071	
2017	17073	55.3
2017	17075	52.1
2017	17077	91.5
2017	17079	38.3
2017	17081	104.9
2017	17083	109.9
2017	17085	27.5
2017	17087	25.8
2017	17089	37.5
2017	17091	76.3
2017	17093	47.8
2017	17095	96.5
2017	17097	47.5
2017	17099	76.6
2017	17101	76.6
2017	17103	58.9
2017	17105	71.3
2017	17107	68.1
2017	17109	77.4
2017	17111	56.8
2017	17113	52.7
2017	17115	86.5
2017	17117	33.5
2017	17119	97.2
2017	17121	117.7
2017	17123	48.3
2017	17125	55.2
2017	17127	136.4
2017	17129	25.3
2017	17131	18
2017	17133	71.4
2017	17135	106.1
2017	17137	114.3
2017	17139	30.8
2017	17141	22.5
2017	17143	69.2
2017	17145	48.5
2017	17147	27.5
2017	17149	25.6
2017	17151	37.2
2017	17153	68.3
2017	17155	24.7
2017	17157	63.9
2017	17159	79.6
2017	17161	75.9
2017	17163	69
2017	17165	192.8
2017	17167	85.4
2017	17169	1.4
2017	17171	
2017	17173	30.1
2017	17177	73.2
2017	17179	81.8
2017	17181	142.7
2017	17183	85.1
2017	17185	91
2017	17187	69.8
2017	17189	28.8
2017	17191	72.5
2017	17193	91.9
2017	17195	54
2017	17197	50
2017	17199	134.3
2017	17201	86
2017	17203	27.4
2017	18001	56.9
2017	18003	66.8
2017	18005	81.4
2017	18007	20.1
2017	18009	71.5
2017	18011	56.5
2017	18013	32.9
2017	18015	23
2017	18017	60.5
2017	18019	90.9
2017	18021	83.5
2017	18023	61.2
2017	18025	45.3
2017	18027	71.8
2017	18029	80.5
2017	18031	58.2
2017	18033	56.8
2017	18035	88
2017	18037	90.5
2017	18039	61.8
2017	18041	103.4
2017	18043	115.9
2017	18045	97.8
2017	18047	44.3
2017	18049	83.6
2017	18051	80.8
2017	18053	91.4
2017	18055	75.4
2017	18057	46.9
2017	18059	67.5
2017	18061	89.2
2017	18063	65
2017	18065	86.3
2017	18067	113.4
2017	18069	69.3
2017	18071	73.9
2017	18073	113.9
2017	18075	79.1
2017	18077	99
2017	18079	86
2017	18081	75.8
2017	18083	113.1
2017	18085	64.2
2017	18087	20.6
2017	18089	74.9
2017	18091	89.1
2017	18093	113.6
2017	18095	98.9
2017	18097	65.3
2017	18099	79.6
2017	18101	88.2
2017	18103	58.7
2017	18105	63.9
2017	18107	92
2017	18109	101.3
2017	18111	21
2017	18113	68.5
2017	18115	3.6
2017	18117	86.7
2017	18119	66.5
2017	18121	33.7
2017	18123	92.7
2017	18125	79.1
2017	18127	83.2
2017	18129	48.7
2017	18131	56.5
2017	18133	55.1
2017	18135	67.6
2017	18137	99.6
2017	18139	68.7
2017	18141	71.8
2017	18143	124.4
2017	18145	70.1
2017	18147	27.2
2017	18149	104.5
2017	18151	74
2017	18153	75.8
2017	18155	39.7
2017	18157	63.7
2017	18159	47.4
2017	18161	43.9
2017	18163	121.5
2017	18165	78.5
2017	18167	95
2017	18169	84.6
2017	18173	75.7
2017	18175	70.9
2017	18177	82.8
2017	18179	67.1
2017	18181	72.3
2017	18183	78.1
2017	19001	42.1
2017	19003	67.6
2017	19005	30.7
2017	19007	103.5
2017	19009	55
2017	19011	10.8
2017	19013	63.5
2017	19015	56.6
2017	19017	43.2
2017	19019	32.2
2017	19021	37.4
2017	19023	17.1
2017	19025	67.4
2017	19027	87.8
2017	19029	90.2
2017	19031	17.3
2017	19033	82.3
2017	19035	38.6
2017	19037	22.7
2017	19039	94.7
2017	19041	100.2
2017	19043	20.3
2017	19045	71.9
2017	19047	58.3
2017	19049	19.7
2017	19051	53.6
2017	19053	54.2
2017	19055	39.6
2017	19057	85.2
2017	19059	76.2
2017	19061	51.4
2017	19063	52
2017	19065	60.4
2017	19067	53
2017	19069	1.1
2017	19071	34.8
2017	19073	86.9
2017	19075	35.5
2017	19077	9
2017	19079	55.9
2017	19081	0.1
2017	19083	52.6
2017	19085	60.6
2017	19087	65.3
2017	19089	28
2017	19091	52.4
2017	19093	65.5
2017	19095	28.8
2017	19097	31.5
2017	19099	60.2
2017	19101	81.5
2017	19103	28.7
2017	19105	37
2017	19109	34.4
2017	19111	110.2
2017	19113	56.5
2017	19115	18.8
2017	19117	86.4
2017	19119	24.6
2017	19121	76.2
2017	19123	69.9
2017	19125	56.9
2017	19127	67.6
2017	19129	49.2
2017	19131	21.6
2017	19133	86.6
2017	19135	76.5
2017	19137	83.8
2017	19139	56
2017	19141	59.9
2017	19143	33.9
2017	19145	100.7
2017	19147	34.1
2017	19149	42
2017	19151	58
2017	19153	70.1
2017	19155	80.3
2017	19157	51.2
2017	19159	62.3
2017	19161	15.6
2017	19163	64.3
2017	19165	53.3
2017	19167	22.7
2017	19169	37.6
2017	19171	27.2
2017	19173	14.5
2017	19175	115.6
2017	19177	0.4
2017	19179	99.7
2017	19181	38.4
2017	19183	41
2017	19185	65.3
2017	19187	75.9
2017	19189	51.2
2017	19191	44
2017	19193	65.6
2017	19195	0.7
2017	19197	38.5
2017	20001	96.8
2017	20003	0.8
2017	20005	95.1
2017	20007	3
2017	20009	99.3
2017	20011	105.6
2017	20013	46.5
2017	20015	88.9
2017	20019	9
2017	20021	36.3
2017	20023	104.3
2017	20025	0.8
2017	20027	78.2
2017	20029	38.6
2017	20031	3.1
2017	20033	0.6
2017	20035	91.7
2017	20037	93.5
2017	20039	59.8
2017	20041	1.7
2017	20045	59.1
2017	20047	64.2
2017	20049	3
2017	20051	95.9
2017	20053	67.1
2017	20055	67.2
2017	20057	67.4
2017	20059	94.7
2017	20061	56.5
2017	20063	49.1
2017	20065	118.5
2017	20067	45.3
2017	20069	19.6
2017	20071	95.1
2017	20073	1.2
2017	20075	37.7
2017	20077	70.7
2017	20079	80.9
2017	20081	2.3
2017	20083	0.7
2017	20085	46
2017	20087	0.8
2017	20089	0.4
2017	20091	59.1
2017	20093	40.4
2017	20097	75.5
2017	20099	100.2
2017	20101	75.5
2017	20103	39.8
2017	20105	0.5
2017	20107	3.8
2017	20109	65.9
2017	20111	71
2017	20113	75.9
2017	20115	29.9
2017	20117	31.7
2017	20119	0.9
2017	20121	42.3
2017	20123	86.3
2017	20125	115.7
2017	20127	1.7
2017	20129	115.6
2017	20131	26.5
2017	20133	45.6
2017	20135	103.7
2017	20137	85.2
2017	20139	1.9
2017	20141	148.7
2017	20143	0.8
2017	20145	45.9
2017	20147	2.5
2017	20149	0.7
2017	20151	159.9
2017	20153	0.6
2017	20155	97.5
2017	20157	2.4
2017	20159	39.7
2017	20161	62.5
2017	20163	2.4
2017	20165	46.2
2017	20167	2.5
2017	20169	125
2017	20171	90.4
2017	20173	93.1
2017	20175	99.5
2017	20177	90.9
2017	20179	1.3
2017	20181	78.8
2017	20183	116
2017	20187	88.4
2017	20189	22
2017	20191	65.9
2017	20193	83.9
2017	20195	130.7
2017	20199	40.6
2017	20201	84.4
2017	20205	72
2017	20207	0.8
2017	20209	60.9
2017	21001	99.1
2017	21003	79.9
2017	21005	78.2
2017	21007	80.6
2017	21009	115
2017	21011	47.9
2017	21013	228.4
2017	21015	80.3
2017	21017	90.8
2017	21019	78.6
2017	21021	93.8
2017	21023	16.6
2017	21025	173.5
2017	21027	36.2
2017	21029	63.1
2017	21031	72.7
2017	21033	124
2017	21035	86.7
2017	21037	76.8
2017	21039	65.3
2017	21041	137.9
2017	21043	65.5
2017	21045	86.1
2017	21047	56.2
2017	21049	90.5
2017	21051	187.4
2017	21053	131.6
2017	21055	100.7
2017	21057	148.6
2017	21059	91.4
2017	21061	61.5
2017	21063	33.9
2017	21065	132.1
2017	21067	55.6
2017	21069	61.1
2017	21071	215.9
2017	21073	81.9
2017	21075	157.7
2017	21077	37.5
2017	21079	41.9
2017	21081	100.6
2017	21083	87.9
2017	21085	122
2017	21087	57.4
2017	21089	60
2017	21091	24.3
2017	21093	80.9
2017	21095	120.8
2017	21097	78.4
2017	21099	57.3
2017	21101	127
2017	21103	54.9
2017	21105	53.9
2017	21107	121.4
2017	21109	51.1
2017	21111	76.5
2017	21113	78.9
2017	21115	168.1
2017	21117	66.4
2017	21119	81.5
2017	21121	82.1
2017	21123	78.4
2017	21125	89.4
2017	21127	90.1
2017	21129	132.3
2017	21131	177.5
2017	21133	126.7
2017	21135	18.7
2017	21137	62.9
2017	21139	5.3
2017	21141	102.3
2017	21143	106.9
2017	21145	162.4
2017	21147	120.9
2017	21149	81.5
2017	21151	74.9
2017	21153	135.7
2017	21155	97.2
2017	21157	101.5
2017	21159	133.8
2017	21161	95
2017	21163	53.2
2017	21165	37.8
2017	21167	81.4
2017	21169	67
2017	21171	104.1
2017	21173	130.7
2017	21175	82.3
2017	21177	97.9
2017	21179	85.2
2017	21181	28.8
2017	21183	99.5
2017	21185	52
2017	21187	36.5
2017	21189	229.3
2017	21191	46.8
2017	21193	198.7
2017	21195	191.4
2017	21197	141
2017	21199	83.4
2017	21203	69.4
2017	21205	96.9
2017	21207	110.7
2017	21209	70.9
2017	21211	61.8
2017	21213	90.1
2017	21215	38.2
2017	21217	92.5
2017	21219	5
2017	21221	65.9
2017	21223	52.8
2017	21225	113.7
2017	21227	83.5
2017	21229	40
2017	21231	113.5
2017	21233	82.1
2017	21235	220.9
2017	21237	122.7
2017	21239	59.3
2017	22001	72.1
2017	22003	83.4
2017	22005	85.1
2017	22007	29.2
2017	22009	112.9
2017	22011	71.1
2017	22013	60.4
2017	22015	89.1
2017	22017	105.6
2017	22019	97.3
2017	22021	46.7
2017	22025	100.2
2017	22027	94.9
