GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US08075,08075,United States - Colorado - Logan County,Logan County,44876,5064
0100000US,,United States,0500000US08077,08077,United States - Colorado - Mesa County,Mesa County,51971,1350
0100000US,,United States,0500000US08079,08079,United States - Colorado - Mineral County,Mineral County,50385,6570
0100000US,,United States,0500000US08081,08081,United States - Colorado - Moffat County,Moffat County,53010,4266
0100000US,,United States,0500000US08083,08083,United States - Colorado - Montezuma County,Montezuma County,45645,3355
0100000US,,United States,0500000US08085,08085,United States - Colorado - Montrose County,Montrose County,44865,2428
0100000US,,United States,0500000US08087,08087,United States - Colorado - Morgan County,Morgan County,51456,1911
0100000US,,United States,0500000US08089,08089,United States - Colorado - Otero County,Otero County,35051,2700
0100000US,,United States,0500000US08091,08091,United States - Colorado - Ouray County,Ouray County,61333,5822
0100000US,,United States,0500000US08093,08093,United States - Colorado - Park County,Park County,61644,5623
0100000US,,United States,0500000US08095,08095,United States - Colorado - Phillips County,Phillips County,50076,8749
0100000US,,United States,0500000US08097,08097,United States - Colorado - Pitkin County,Pitkin County,67755,7367
0100000US,,United States,0500000US08099,08099,United States - Colorado - Prowers County,Prowers County,41740,2550
0100000US,,United States,0500000US08101,08101,United States - Colorado - Pueblo County,Pueblo County,42386,1201
0100000US,,United States,0500000US08103,08103,United States - Colorado - Rio Blanco County,Rio Blanco County,57991,8135
0100000US,,United States,0500000US08105,08105,United States - Colorado - Rio Grande County,Rio Grande County,38534,3781
0100000US,,United States,0500000US08107,08107,United States - Colorado - Routt County,Routt County,67472,4036
0100000US,,United States,0500000US08109,08109,United States - Colorado - Saguache County,Saguache County,34765,4061
0100000US,,United States,0500000US08111,08111,United States - Colorado - San Juan County,San Juan County,46397,6858
0100000US,,United States,0500000US08113,08113,United States - Colorado - San Miguel County,San Miguel County,62243,4055
0100000US,,United States,0500000US08115,08115,United States - Colorado - Sedgwick County,Sedgwick County,49583,4753
0100000US,,United States,0500000US08117,08117,United States - Colorado - Summit County,Summit County,73538,3671
0100000US,,United States,0500000US08119,08119,United States - Colorado - Teller County,Teller County,66809,3624
0100000US,,United States,0500000US08121,08121,United States - Colorado - Washington County,Washington County,51458,5812
0100000US,,United States,0500000US08123,08123,United States - Colorado - Weld County,Weld County,66489,1582
0100000US,,United States,0500000US08125,08125,United States - Colorado - Yuma County,Yuma County,44668,2373
0100000US,,United States,0400000US09,09,United States - Connecticut,Connecticut,73781,450
0100000US,,United States,0500000US09001,09001,United States - Connecticut - Fairfield County,Fairfield County,89773,1202
0100000US,,United States,0500000US09003,09003,United States - Connecticut - Hartford County,Hartford County,69936,847
0100000US,,United States,0500000US09005,09005,United States - Connecticut - Litchfield County,Litchfield County,76438,1577
0100000US,,United States,0500000US09007,09007,United States - Connecticut - Middlesex County,Middlesex County,81673,1923
0100000US,,United States,0500000US09009,09009,United States - Connecticut - New Haven County,New Haven County,64872,827
0100000US,,United States,0500000US09011,09011,United States - Connecticut - New London County,New London County,69411,1516
0100000US,,United States,0500000US09013,09013,United States - Connecticut - Tolland County,Tolland County,81312,1632
0100000US,,United States,0500000US09015,09015,United States - Connecticut - Windham County,Windham County,62553,1889
0100000US,,United States,0400000US10,10,United States - Delaware,Delaware,63036,738
0100000US,,United States,0500000US10001,10001,United States - Delaware - Kent County,Kent County,57647,1456
0100000US,,United States,0500000US10003,10003,United States - Delaware - New Castle County,New Castle County,68336,1106
0100000US,,United States,0500000US10005,10005,United States - Delaware - Sussex County,Sussex County,57901,1291
0100000US,,United States,0400000US11,11,United States - District of Columbia,District of Columbia,77649,1075
0100000US,,United States,0500000US11001,11001,United States - District of Columbia - District of Columbia,District of Columbia,77649,1075
0100000US,,United States,0400000US12,12,United States - Florida,Florida,50883,140
0100000US,,United States,0500000US12001,12001,United States - Florida - Alachua County,Alachua County,45478,1546
0100000US,,United States,0500000US12003,12003,United States - Florida - Baker County,Baker County,59506,4489
0100000US,,United States,0500000US12005,12005,United States - Florida - Bay County,Bay County,50283,1571
0100000US,,United States,0500000US12007,12007,United States - Florida - Bradford County,Bradford County,46106,5357
0100000US,,United States,0500000US12009,12009,United States - Florida - Brevard County,Brevard County,51536,616
0100000US,,United States,0500000US12011,12011,United States - Florida - Broward County,Broward County,54895,644
0100000US,,United States,0500000US12013,12013,United States - Florida - Calhoun County,Calhoun County,36237,2312
0100000US,,United States,0500000US12015,12015,United States - Florida - Charlotte County,Charlotte County,46511,1143
0100000US,,United States,0500000US12017,12017,United States - Florida - Citrus County,Citrus County,40574,1147
0100000US,,United States,0500000US12019,12019,United States - Florida - Clay County,Clay County,61971,1829
0100000US,,United States,0500000US12021,12021,United States - Florida - Collier County,Collier County,62407,1257
0100000US,,United States,0500000US12023,12023,United States - Florida - Columbia County,Columbia County,43504,2151
0100000US,,United States,0500000US12027,12027,United States - Florida - DeSoto County,DeSoto County,35435,1717
0100000US,,United States,0500000US12029,12029,United States - Florida - Dixie County,Dixie County,35910,3084
0100000US,,United States,0500000US12031,12031,United States - Florida - Duval County,Duval County,51296,541
0100000US,,United States,0500000US12033,12033,United States - Florida - Escambia County,Escambia County,47361,949
0100000US,,United States,0500000US12035,12035,United States - Florida - Flagler County,Flagler County,51049,1256
0100000US,,United States,0500000US12037,12037,United States - Florida - Franklin County,Franklin County,41267,3706
0100000US,,United States,0500000US12039,12039,United States - Florida - Gadsden County,Gadsden County,39830,2043
0100000US,,United States,0500000US12041,12041,United States - Florida - Gilchrist County,Gilchrist County,42934,3874
0100000US,,United States,0500000US12043,12043,United States - Florida - Glades County,Glades County,37385,4329
0100000US,,United States,0500000US12045,12045,United States - Florida - Gulf County,Gulf County,44647,3144
0100000US,,United States,0500000US12047,12047,United States - Florida - Hamilton County,Hamilton County,36209,4821
0100000US,,United States,0500000US12049,12049,United States - Florida - Hardee County,Hardee County,39063,3047
0100000US,,United States,0500000US12051,12051,United States - Florida - Hendry County,Hendry County,37966,2224
0100000US,,United States,0500000US12053,12053,United States - Florida - Hernando County,Hernando County,44324,1044
0100000US,,United States,0500000US12055,12055,United States - Florida - Highlands County,Highlands County,36374,1135
0100000US,,United States,0500000US12057,12057,United States - Florida - Hillsborough County,Hillsborough County,53742,533
0100000US,,United States,0500000US12059,12059,United States - Florida - Holmes County,Holmes County,37474,4051
0100000US,,United States,0500000US12061,12061,United States - Florida - Indian River County,Indian River County,49009,1267
0100000US,,United States,0500000US12063,12063,United States - Florida - Jackson County,Jackson County,36944,1427
0100000US,,United States,0500000US12065,12065,United States - Florida - Jefferson County,Jefferson County,47599,6872
0100000US,,United States,0500000US12067,12067,United States - Florida - Lafayette County,Lafayette County,41512,9747
0100000US,,United States,0500000US12069,12069,United States - Florida - Lake County,Lake County,49734,1173
0100000US,,United States,0500000US12071,12071,United States - Florida - Lee County,Lee County,52052,572
0100000US,,United States,0500000US12073,12073,United States - Florida - Leon County,Leon County,49941,922
0100000US,,United States,0500000US12075,12075,United States - Florida - Levy County,Levy County,36554,1796
0100000US,,United States,0500000US12077,12077,United States - Florida - Liberty County,Liberty County,36741,3554
0100000US,,United States,0500000US12079,12079,United States - Florida - Madison County,Madison County,31816,2625
0100000US,,United States,0500000US12081,12081,United States - Florida - Manatee County,Manatee County,53408,1088
0100000US,,United States,0500000US12083,12083,United States - Florida - Marion County,Marion County,41964,878
0100000US,,United States,0500000US12085,12085,United States - Florida - Martin County,Martin County,55588,1532
0100000US,,United States,0500000US12086,12086,United States - Florida - Miami-Dade County,Miami-Dade County,46338,365
0100000US,,United States,0500000US12087,12087,United States - Florida - Monroe County,Monroe County,63030,1692
0100000US,,United States,0500000US12089,12089,United States - Florida - Nassau County,Nassau County,64294,2019
0100000US,,United States,0500000US12091,12091,United States - Florida - Okaloosa County,Okaloosa County,59955,1565
0100000US,,United States,0500000US12093,12093,United States - Florida - Okeechobee County,Okeechobee County,39059,1686
0100000US,,United States,0500000US12095,12095,United States - Florida - Orange County,Orange County,51586,483
0100000US,,United States,0500000US12097,12097,United States - Florida - Osceola County,Osceola County,47343,1259
0100000US,,United States,0500000US12099,12099,United States - Florida - Palm Beach County,Palm Beach County,57256,535
0100000US,,United States,0500000US12101,12101,United States - Florida - Pasco County,Pasco County,48289,813
0100000US,,United States,0500000US12103,12103,United States - Florida - Pinellas County,Pinellas County,48968,679
0100000US,,United States,0500000US12105,12105,United States - Florida - Polk County,Polk County,45988,753
0100000US,,United States,0500000US12107,12107,United States - Florida - Putnam County,Putnam County,33619,1120
0100000US,,United States,0500000US12109,12109,United States - Florida - St. Johns County,St. Johns County,73640,2446
0100000US,,United States,0500000US12111,12111,United States - Florida - St. Lucie County,St. Lucie County,47132,1477
0100000US,,United States,0500000US12113,12113,United States - Florida - Santa Rosa County,Santa Rosa County,62731,1578
0100000US,,United States,0500000US12115,12115,United States - Florida - Sarasota County,Sarasota County,55236,1026
0100000US,,United States,0500000US12117,12117,United States - Florida - Seminole County,Seminole County,60739,1116
0100000US,,United States,0500000US12119,12119,United States - Florida - Sumter County,Sumter County,54771,2856
0100000US,,United States,0500000US12121,12121,United States - Florida - Suwannee County,Suwannee County,40600,3543
