fips,2000_population,2010_population,2017_population,2000_pct_male,2010_pct_male,2017_pct_male,2000_pct_white,2010_pct_white,2017_pct_white,2000_pct_25_39,2010_pct_25_39,2017_pct_25_39,2000_pct_hs_diploma,2010_pct_hs_diploma,2017_pct_hs_diploma,2000_median_hh_inc,2010_median_hh_inc,2017_median_hh_inc,2000_pov_pct,2010_pov_pct,2017_pov_pct,2000_unemploy_rate,2010_unemploy_rate,2017_unemploy_rate,2000_deaths,2010_deaths,2017_deaths,2000_mean_deaths,2010_mean_deaths,2017_mean_deaths,2000_death_rate,2010_death_rate,2017_death_rate,2000_log_death_rate,2010_log_death_rate,2017_log_death_rate,2000_deaths_age_adj,2010_deaths_age_adj,2017_deaths_age_adj,predicted_deaths_age_adj
1123,41700,41476,#N/A,0.479136691,0.485196258,#N/A,0.733645084,0.712797763,#N/A,0.194532374,0.166530041,#N/A,0.329,0.743,#N/A,30745,36637,#N/A,0.166,0.173,#N/A,0.049,0.136,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,1.998401279,2.009194072,#N/A,0.6923475,0.697733682,#N/A,5,5,#N/A,8.344449423
1125,#N/A,194996,207709,#N/A,0.484625326,0.48196756,#N/A,0.676434388,0.647261313,#N/A,0.195080925,0.211093405,#N/A,0.839,0.294,#N/A,39579,50513,#N/A,0.205,0.173,#N/A,0.102,0.042,#N/A,50,42,#N/A,8.333333333,7,#N/A,4.273591937,3.370099514,#N/A,1.452454677,1.214942273,#N/A,4.9,3.8,11.26204879
1127,70679,66997,63935,0.482378076,0.487514366,0.487995621,0.927913525,0.921160649,0.909861578,0.20324283,0.176918369,0.173785876,0.347,0.756,0.373,29076,36708,38872,0.165,0.169,0.215,0.058,0.116,0.051,5,55,42,0.833333333,9.166666667,7,1.179039507,13.68220468,10.94861969,0.16470013,2.61609606,2.393213393,5,14.3,11.5,16.84721183
1129,18110,17627,16532,0.491275538,0.492086004,0.490503266,0.651573716,0.656946729,0.661867893,0.200717835,0.168888637,0.165255263,0.436,0.774,0.448,30815,34738,42185,0.185,0.2,0.22,0.068,0.151,0.068,5,5,5,0.833333333,0.833333333,0.833333333,4.601509295,4.727595923,5.040729091,1.526384357,1.553416812,1.617550733,5,5,5,6.646944756
1131,13005,11564,10712,0.459131103,0.472500865,0.475821509,0.278200692,0.26919751,0.276045556,0.181314879,0.163178831,0.161874533,0.303,0.711,0.432,16646,22006,27012,0.399,0.365,0.319,0.087,0.26,0.115,5,5,5,0.833333333,0.833333333,0.833333333,6.407791875,7.206272339,7.779437391,1.85751473,1.974951805,2.051484021,5,5,5,5.463737145
1133,24901,24412,23745,0.489859845,0.490578404,0.493577595,0.983293844,0.970424381,0.962644767,0.214047629,0.164918892,0.15961255,0.343,0.684,0.362,28435,29818,35362,0.171,0.231,0.187,0.078,0.177,0.051,5,5,5,0.833333333,0.833333333,0.833333333,3.346585813,3.413621716,3.509510774,1.207940666,1.227773815,1.255476647,5,5,5,14.27817846
2013,2686,3166,3495,0.653387937,0.667087808,0.67639485,0.328741623,0.241313961,0.212589413,0.315338794,0.239734681,0.240343348,0.49,0.651,0.416,47875,56250,66607,0.218,0.104,0.167,0.087,0.099,0.025,5,5,5,0.833333333,0.833333333,0.833333333,31.02506826,26.32133081,23.84358608,3.434795531,3.270379668,3.171515254,5,5,5,5.521614235
2016,5442,5560,5726,0.644983462,0.671043165,0.662766329,0.483829474,0.41294964,0.335487251,0.356486586,0.258992806,0.264582606,0.344,0.744,0.391,61406,72989,85192,0.119,0.121,0.075,0.052,0.07,0.037,5,5,5,0.833333333,0.833333333,0.833333333,15.31299767,14.98800959,14.55349866,2.728701989,2.707250521,2.677831423,5,5,5,5.417272087
2020,260548,293310,294264,0.505879915,0.508083598,0.509576435,0.744404102,0.679465412,0.644706794,0.242423661,0.223592786,0.246190496,0.242,0.919,0.238,55546,70151,82271,0.073,0.078,0.081,0.051,0.065,0.058,36,163,230,6,27.16666667,38.33333333,2.302838632,9.262100394,13.02685117,0.83414255,2.225930847,2.567012702,2.1,9,12.5,10.13916479
2050,16089,17085,18079,0.529989434,0.522973368,0.517340561,0.130151035,0.112906058,0.10492837,0.217104854,0.185835528,0.209967365,0.386,0.791,0.447,35701,53120,53853,0.206,0.182,0.27,0.09,0.141,0.135,5,5,5,0.833333333,0.833333333,0.833333333,5.179522241,4.87757292,4.609399487,1.644712821,1.584647744,1.528097585,5,5,5,6.59531496
2060,1232,1002,870,0.546266234,0.541916168,0.537931034,0.549512987,0.48502994,0.459770115,0.217532468,0.174650699,0.198850575,0.34,0.9,0.349,52167,62500,79500,0.095,0.056,0.071,0.064,0.048,0.062,5,5,5,0.833333333,0.833333333,0.833333333,67.64069264,83.16699933,95.78544061,4.214209764,4.420850627,4.562110697,5,5,5,5.394088456
2068,1896,1835,2066,0.584388186,0.54986376,0.556147144,0.886075949,0.90626703,0.836882865,0.238396624,0.205449591,0.234753146,0.304,0.97,0.286,53654,76250,83295,0.079,0.061,0.155,0.073,0.083,0.09,5,5,5,0.833333333,0.833333333,0.833333333,43.95218003,45.41326067,40.33559213,3.783102225,3.815804148,3.697234258,5,5,5,5.842063967
2070,4930,4850,4935,0.522718053,0.523917526,0.504154002,0.232657201,0.182268041,0.16372847,0.211156187,0.164742268,0.213171226,0.339,0.839,0.387,43079,60466,58708,0.214,0.183,0.166,0.074,0.102,0.089,5,5,5,0.833333333,0.833333333,0.833333333,16.90331305,17.18213058,16.8861871,2.827509641,2.843869924,2.826495956,5,5,5,6.065328796
2090,82755,98260,99725,0.52168449,0.528180338,0.540546503,0.793873482,0.784245878,0.762045625,0.24533865,0.23403216,0.258811732,0.255,0.936,0.217,49076,65121,76250,0.078,0.08,0.077,0.062,0.071,0.061,5,38,43,0.833333333,6.333333333,7.166666667,1.0069885,6.445484768,7.186429347,0.006964194,1.86337985,1.972194435,5,7.2,6.7,10.70629986
2100,2398,2501,2518,0.510425354,0.506597361,0.487688642,0.840700584,0.837265094,0.798252581,0.175979983,0.156337465,0.159253376,0.311,0.94,0.284,40772,44284,70640,0.107,0.046,0.084,0.081,0.09,0.089,5,5,5,0.833333333,0.833333333,0.833333333,34.75118154,33.32000533,33.09504898,3.548213573,3.506157977,3.499383694,5,5,5,6.620859114
2105,#N/A,#N/A,2139,#N/A,#N/A,0.528751753,#N/A,#N/A,0.481533427,#N/A,#N/A,0.14913511,#N/A,#N/A,0.373,#N/A,#N/A,57900,#N/A,#N/A,0.111,#N/A,#N/A,0.123,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,38.95901512,#N/A,#N/A,3.662510199,#N/A,#N/A,5,5.522420654
2110,30672,#N/A,32061,0.504140584,#N/A,0.509060853,0.759878717,#N/A,0.689997193,0.226036776,#N/A,0.222014285,0.22,#N/A,0.205,62034,#N/A,90749,0.06,#N/A,0.074,0.047,#N/A,0.046,5,#N/A,31,0.833333333,#N/A,5.166666667,2.716918797,#N/A,16.1151139,0.999498443,#N/A,2.779757583,5,#N/A,15.9,10.51327452
2122,#N/A,55561,58522,#N/A,0.524054643,0.521188613,#N/A,0.851946509,0.836352141,#N/A,0.173502997,0.188219815,#N/A,0.912,0.312,#N/A,55966,65279,#N/A,0.097,0.11,#N/A,0.098,0.083,#N/A,35,56,#N/A,5.833333333,9.333333333,#N/A,10.4989711,15.94841826,#N/A,2.351277262,2.769359656,#N/A,11.2,17.3,11.43268861
2130,13982,13566,#N/A,0.509941353,0.512605042,#N/A,0.754827636,0.689739054,#N/A,0.215920469,0.192982456,#N/A,0.297,0.928,#N/A,51344,57500,#N/A,0.065,0.093,#N/A,0.063,0.071,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,5.960043866,6.142808,#N/A,1.785077841,1.815281967,#N/A,5,5,#N/A,5.862581981
2150,13986,13650,13519,0.528528529,0.53047619,0.531326282,0.627556128,0.58029304,0.560470449,0.247962248,0.212234432,0.234262889,0.313,0.877,0.289,54636,59655,74167,0.066,0.106,0.093,0.084,0.071,0.05,5,5,5,0.833333333,0.833333333,0.833333333,5.958339292,6.105006105,6.164164016,1.7847918,1.809109108,1.818752526,5,5,5,5.596611679
2164,1806,1639,1607,0.533776301,0.522879805,0.519601742,0.197120709,0.234899329,0.228998133,0.182724252,0.186089079,0.215930305,0.392,0.791,0.451,36442,41458,45208,0.189,0.221,0.165,0.052,0.081,0.117,5,5,5,0.833333333,0.833333333,0.833333333,46.142488,50.84401058,51.85646132,3.831734174,3.928762329,3.948479542,5,5,5,6.257094462
2170,#N/A,89735,106383,#N/A,0.517356661,0.519989096,#N/A,0.856722572,0.830057434,#N/A,0.19741461,0.213304757,#N/A,0.906,0.321,#N/A,66052,74887,#N/A,0.103,0.098,#N/A,0.089,0.082,#N/A,65,83,#N/A,10.83333333,13.83333333,#N/A,12.07258409,13.00333073,#N/A,2.490937104,2.565205535,#N/A,11.9,13.8,8.514222743
2180,9170,9544,9968,0.539803708,0.533005029,0.526585072,0.20174482,0.167015926,0.157504013,0.213740458,0.197087175,0.218699839,0.381,0.827,0.435,41250,55766,53821,0.174,0.232,0.249,0.097,0.117,0.121,5,5,5,0.833333333,0.833333333,0.833333333,9.087604507,8.731489243,8.360085607,2.206911343,2.166935944,2.123468667,5,5,5,5.820108972
2185,7377,9476,9831,0.529212417,0.624102997,0.621096531,0.18489901,0.337167581,0.32509409,0.214856988,0.210848459,0.234869291,0.351,0.803,0.4,63173,66556,77266,0.091,0.148,0.102,0.085,0.047,0.074,5,5,5,0.833333333,0.833333333,0.833333333,11.29637161,8.794146616,8.476587665,2.424481577,2.174086343,2.137307971,5,5,5,5.420695139
2188,7213,7559,7767,0.532372106,0.535520572,0.539204326,0.131706641,0.113903956,0.117291103,0.214473867,0.184415928,0.220162225,0.404,0.787,0.464,45976,57885,61533,0.174,0.192,0.253,0.091,0.119,0.162,5,5,5,0.833333333,0.833333333,0.833333333,11.5532141,11.02438594,10.72915326,2.446963676,2.400109723,2.37296464,5,5,5,6.210092569
2195,#N/A,#N/A,3259,#N/A,#N/A,0.53083768,#N/A,#N/A,0.751764345,#N/A,#N/A,0.177968702,#N/A,#N/A,0.299,#N/A,#N/A,63490,#N/A,#N/A,0.078,#N/A,#N/A,0.092,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,25.57021581,#N/A,#N/A,3.241428229,#N/A,#N/A,5,5.223482162
2198,#N/A,#N/A,6469,#N/A,#N/A,0.549853146,#N/A,#N/A,0.471170196,#N/A,#N/A,0.183181326,#N/A,#N/A,0.378,#N/A,#N/A,52114,#N/A,#N/A,0.16,#N/A,#N/A,0.11,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,12.88194981,#N/A,#N/A,2.555827092,#N/A,#N/A,5,5.298368579
2201,6139,#N/A,#N/A,0.545202802,#N/A,#N/A,0.546668839,#N/A,#N/A,0.20394201,#N/A,#N/A,0.411,#N/A,#N/A,40636,#N/A,#N/A,0.121,#N/A,#N/A,0.143,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,13.57441494,#N/A,#N/A,2.608186767,#N/A,#N/A,5,#N/A,#N/A,5.677636904
2220,8836,8881,8686,0.510525124,0.504109898,0.510476629,0.700995926,0.660849003,0.653580474,0.208691716,0.209210674,0.213216671,0.253,0.912,0.265,51901,58895,70765,0.078,0.067,0.092,0.048,0.062,0.045,5,5,5,0.833333333,0.833333333,0.833333333,9.431115135,9.383327703,9.593982654,2.244014344,2.238934466,2.261136095,5,5,5,5.760963501
2230,#N/A,#N/A,1162,#N/A,#N/A,0.515490534,#N/A,#N/A,0.864888124,#N/A,#N/A,0.280550775,#N/A,#N/A,0.234,#N/A,#N/A,70673,#N/A,#N/A,0.056,#N/A,#N/A,0.102,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,71.71543316,#N/A,#N/A,4.272705971,#N/A,#N/A,5,5.698811083
2232,3432,#N/A,#N/A,0.540792541,#N/A,#N/A,0.60460373,#N/A,#N/A,0.203671329,#N/A,#N/A,0.305,#N/A,#N/A,40879,#N/A,#N/A,0.128,#N/A,#N/A,0.099,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,24.28127428,#N/A,#N/A,3.189705448,#N/A,#N/A,5,#N/A,#N/A,5.119099838
2240,6172,7061,6885,0.518956578,0.55714488,0.554974582,0.804763448,0.813624133,0.78140886,0.186973428,0.187225605,0.204647785,0.351,0.888,0.331,38776,59407,63866,0.189,0.116,0.139,0.124,0.096,0.102,5,5,5,0.833333333,0.833333333,0.833333333,13.50183625,11.80191663,12.10360687,2.602825695,2.468261945,2.493503497,5,5,5,5.270534082
2261,10241,9655,9224,0.532760473,0.533091662,0.522116219,0.77980666,0.746245469,0.731136167,0.200175764,0.177421025,0.199479618,0.299,0.912,0.28,48734,55952,86019,0.098,0.081,0.074,0.077,0.085,0.077,5,5,5,0.833333333,0.833333333,0.833333333,8.137226182,8.631106508,9.034403007,2.096449358,2.155372713,2.201039846,5,5,5,5.36761039
2275,#N/A,#N/A,2511,#N/A,#N/A,0.524093986,#N/A,#N/A,0.699322979,#N/A,#N/A,0.144165671,#N/A,#N/A,0.366,#N/A,#N/A,56094,#N/A,#N/A,0.117,#N/A,#N/A,0.076,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,33.18730917,#N/A,#N/A,3.502167549,#N/A,#N/A,5,5.157141423
2280,6688,#N/A,#N/A,0.523175837,#N/A,#N/A,0.750299043,#N/A,#N/A,0.18555622,#N/A,#N/A,0.365,#N/A,#N/A,46434,#N/A,#N/A,0.079,#N/A,#N/A,0.098,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,12.46012759,#N/A,#N/A,2.522533753,#N/A,#N/A,5,#N/A,#N/A,5.154800911
2282,798,662,607,0.593984962,0.545317221,0.546952224,0.56641604,0.421450151,0.362438221,0.219298246,0.188821752,0.174629325,0.333,0.927,0.406,46786,66250,64583,0.135,0.034,0.062,0.07,0.115,0.094,5,5,5,0.833333333,0.833333333,0.833333333,104.427736,125.8811682,137.2872048,4.648495311,4.835338352,4.922075117,5,5,5,5.924048494
2290,6484,5613,5396,0.541332511,0.541243542,0.530578206,0.252313387,0.223409941,0.22813195,0.183991363,0.168537324,0.195700519,0.394,0.787,0.417,28666,33716,37819,0.238,0.241,0.255,0.116,0.141,0.176,5,5,5,0.833333333,0.833333333,0.833333333,12.85214888,14.84648732,15.44353842,2.553511025,2.697763293,2.737190691,5,5,5,6.198773573
4001,69157,#N/A,#N/A,0.495322238,#N/A,#N/A,0.217071302,#N/A,#N/A,0.184637853,#N/A,#N/A,0.249,#N/A,#N/A,23344,#N/A,#N/A,0.378,#N/A,#N/A,0.09,#N/A,#N/A,22,#N/A,#N/A,3.666666667,#N/A,#N/A,5.301945814,#N/A,#N/A,1.668073888,#N/A,#N/A,6.1,#N/A,#N/A,8.968971386
4003,118074,131822,124990,0.504217694,0.51052935,0.507200576,0.897886071,0.885064708,0.878950316,0.186721886,0.18193473,0.183606689,0.246,0.836,0.23,32105,43304,47847,0.177,0.163,0.181,0.045,0.08,0.056,37,61,104,6.166666667,10.16666667,17.33333333,5.22271344,7.712420284,13.86777609,1.653017083,2.042832053,2.629567882,5.6,8.4,14.1,12.91665345
4005,116640,134618,141107,0.499082647,0.495728654,0.494178177,0.676808985,0.665527641,0.656161636,0.212731481,0.192396262,0.199352265,0.216,0.861,0.213,38256,48259,53523,0.182,0.174,0.21,0.044,0.085,0.055,36,50,43,6,8.333333333,7.166666667,5.144032922,6.190355921,5.078888125,1.637837387,1.822992584,1.625092365,5.3,6.2,5.7,9.758316699
4007,51368,53571,53629,0.492037845,0.497265311,0.494396688,0.851970098,0.822702582,0.788547241,0.153363962,0.127195684,0.143373921,0.287,0.835,0.275,30917,36930,41179,0.174,0.193,0.219,0.052,0.114,0.061,25,32,43,4.166666667,5.333333333,7.166666667,8.111405285,9.955635201,13.36341656,2.093271131,2.298138743,2.592520866,9.8,12.5,17.8,17.53659964
4009,33492,37159,37501,0.529171145,0.537016604,0.532252473,0.816403917,0.809467424,0.813604971,0.207004658,0.204042089,0.2150076,0.301,0.815,0.313,29668,40889,48173,0.23,0.189,0.214,0.054,0.15,0.054,5,26,26,0.833333333,4.333333333,4.333333333,2.488156376,11.66159836,11.55524742,0.911542025,2.456301252,2.447139655,5,12.5,11.9,9.445375633
4011,8547,8332,9468,0.522288522,0.522323572,0.515314744,0.964314964,0.930148824,0.903464301,0.200538201,0.184469515,0.218419941,0.351,0.877,0.37,39384,45476,56298,0.099,0.148,0.115,0.042,0.189,0.05,5,5,5,0.833333333,0.833333333,0.833333333,9.75000975,10.00160026,8.801577243,2.277268285,2.302745106,2.174930938,5,5,5,6.044415783
4012,19658,#N/A,#N/A,0.514396175,#N/A,#N/A,0.84159121,#N/A,#N/A,0.140655204,#N/A,#N/A,0.339,#N/A,#N/A,25839,#N/A,#N/A,0.196,#N/A,#N/A,0.063,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.239156238,#N/A,#N/A,1.444364249,#N/A,#N/A,5,#N/A,#N/A,6.938120495
4013,3096343,3825191,4329580,0.500269511,0.494647195,0.494693481,0.900998048,0.855781319,0.833223084,0.238776195,0.210896136,0.212935204,0.231,0.843,0.228,45358,55223,58580,0.117,0.134,0.157,0.032,0.091,0.042,888,1756,2192,148,292.6666667,365.3333333,4.779832209,7.65103407,8.438077904,1.564405443,2.034840811,2.132754546,4.7,7.8,8.9,10.29164593
4015,156247,200315,207114,0.497468751,0.500107331,0.504784805,0.947525392,0.928961885,0.919348764,0.162588722,0.138172379,0.147150844,0.349,0.824,0.356,31521,40157,41567,0.139,0.155,0.186,0.044,0.114,0.059,21,186,248,3.5,31,41.33333333,2.240043009,15.47562589,19.95680318,0.806495066,2.739266263,2.993570097,2.4,16.8,21.8,15.5730512
4017,97923,107696,109144,0.496665748,0.500863542,0.499825918,0.494899053,0.525729832,0.503160962,0.183858746,0.165205764,0.175236385,0.277,0.787,0.3,28569,38197,38798,0.295,0.246,0.291,0.072,0.153,0.077,33,38,31,5.5,6.333333333,5.166666667,5.616657986,5.880750755,4.733807325,1.725736823,1.771684433,1.55472981,6.3,6.4,5.6,14.01488162
4019,848644,981653,1027502,0.489029558,0.491165412,0.491993203,0.893659768,0.862993339,0.850234841,0.208103751,0.187757792,0.185376768,0.233,0.864,0.225,36758,45885,48676,0.147,0.157,0.183,0.037,0.091,0.045,640,724,967,106.6666667,120.6666667,161.1666667,12.56907097,12.2921915,15.68528983,2.531239112,2.508964224,2.752723319,12.5,13,17,14.04572087
4021,181432,379547,432114,0.532993077,0.526008637,0.521147197,0.87022135,0.834629176,0.82912611,0.203167027,0.223281965,0.200062946,0.304,0.833,0.299,35856,49301,52628,0.169,0.139,0.155,0.046,0.123,0.05,62,122,187,10.33333333,20.33333333,31.16666667,5.695430428,5.357263615,7.212602847,1.739664174,1.678453325,1.975829891,5.4,6.2,8.2,10.69109157
4023,#N/A,#N/A,46636,#N/A,#N/A,0.481537868,#N/A,#N/A,0.958658547,#N/A,#N/A,0.163972039,#N/A,#N/A,0.264,#N/A,#N/A,39630,#N/A,#N/A,0.218,#N/A,#N/A,0.095,#N/A,#N/A,22,#N/A,#N/A,3.666666667,#N/A,#N/A,7.862309518,#N/A,#N/A,2.062080395,#N/A,#N/A,8.5,8.833801888
4025,168965,210983,228055,0.490355991,0.490015783,0.488882068,0.960950493,0.943417242,0.935493631,0.152356997,0.133650578,0.136063669,0.282,0.887,0.259,34901,43965,48259,0.119,0.127,0.147,0.04,0.105,0.045,67,151,105,11.16666667,25.16666667,17.5,6.608863769,11.92829122,7.673587512,1.888411743,2.478912992,2.037784239,6.6,13.5,9.9,15.04547458
4027,160707,#N/A,#N/A,0.504931335,#N/A,#N/A,0.934097457,#N/A,#N/A,0.193152756,#N/A,#N/A,0.257,#N/A,#N/A,32182,#N/A,#N/A,0.192,#N/A,#N/A,0.164,#N/A,#N/A,21,#N/A,#N/A,3.5,#N/A,#N/A,2.177876508,#N/A,#N/A,0.778350323,#N/A,#N/A,2.5,#N/A,#N/A,5.612618179
5001,20661,19011,17904,0.476743623,0.484403766,0.485589812,0.755965345,0.733049287,0.721123771,0.186196215,0.181210878,0.173424933,0.398,0.781,0.39,30316,36341,38532,0.178,0.184,0.207,0.046,0.157,0.033,5,5,5,0.833333333,0.833333333,0.833333333,4.033363987,4.383427139,4.654453381,1.394600764,1.47783087,1.537824478,5,5,5,6.793912691
5003,24188,#N/A,20319,0.483008103,#N/A,0.485801467,0.71680172,#N/A,0.724395886,0.202125021,#N/A,0.162950933,0.432,#N/A,0.415,31758,#N/A,36407,0.175,#N/A,0.213,0.059,#N/A,0.057,5,#N/A,5,0.833333333,#N/A,0.833333333,3.445234552,#N/A,4.101251702,1.236991987,#N/A,1.41129222,5,#N/A,5,9.767685666
5005,#N/A,41511,41316,#N/A,0.482354075,0.482428115,#N/A,0.97458505,0.967809081,#N/A,0.132543181,0.139945784,#N/A,0.828,0.352,#N/A,34534,40072,#N/A,0.152,0.126,#N/A,0.093,0.043,#N/A,21,28,#N/A,3.5,4.666666667,#N/A,8.431500084,11.29505922,#N/A,2.131974702,2.424365393,#N/A,11.3,15.1,12.59172839
5007,154800,222592,266504,0.493475452,0.493090497,0.496607931,0.951156331,0.911515239,0.887746525,0.220206718,0.218148002,0.223887822,0.328,0.832,0.297,40281,50377,61271,0.101,0.112,0.105,0.028,0.064,0.03,24,84,107,4,14,17.83333333,2.583979328,6.289534215,6.691581865,0.949330586,1.838887016,1.900850298,2.5,6.9,7.3,7.088516134
5009,34057,#N/A,#N/A,0.482220982,#N/A,#N/A,0.980532636,#N/A,#N/A,0.193880847,#N/A,#N/A,0.35,#N/A,#N/A,29988,#N/A,#N/A,0.148,#N/A,#N/A,0.042,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,2.446878273,#N/A,#N/A,0.894813038,#N/A,#N/A,5,#N/A,#N/A,5.654427702
5011,12600,11474,10853,0.494206349,0.485532508,0.488067815,0.706031746,0.690517692,0.685801161,0.19452381,0.174045668,0.182438036,0.368,0.622,0.422,24821,26207,36310,0.263,0.349,0.264,0.065,0.098,0.048,5,5,5,0.833333333,0.833333333,0.833333333,6.613756614,7.262797048,7.6783685,1.889151815,1.982765023,2.03840709,5,5,5,6.07346314
5013,5731,5362,5224,0.481067876,0.50690041,0.501148545,0.761298203,0.759604625,0.758039816,0.198220206,0.158336442,0.168836141,0.435,0.789,0.477,28438,32148,37225,0.165,0.158,0.196,0.055,0.084,0.039,5,5,5,0.833333333,0.833333333,0.833333333,14.54080149,15.54146463,15.95201633,2.676958594,2.743511589,2.769585237,5,5,5,5.351126091
5015,25417,#N/A,#N/A,0.493960735,#N/A,#N/A,0.974229846,#N/A,#N/A,0.187866389,#N/A,#N/A,0.34,#N/A,#N/A,27924,#N/A,#N/A,0.155,#N/A,#N/A,0.039,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,3.278645526,#N/A,#N/A,1.187430388,#N/A,#N/A,5,#N/A,#N/A,5.391960462
5017,14089,11800,10639,0.484349493,0.492118644,0.501644891,0.449357655,0.43940678,0.434627315,0.191780822,0.168898305,0.164489144,0.353,0.715,0.408,22024,20543,32412,0.286,0.378,0.294,0.074,0.111,0.065,5,5,5,0.833333333,0.833333333,0.833333333,5.914779852,7.062146893,7.832816367,1.777454278,1.954749098,2.058322135,5,5,5,5.401236905
5019,23507,22927,22180,0.481473604,0.476512409,0.475067628,0.755859957,0.738038121,0.725338142,0.172884673,0.154533956,0.156717764,0.324,0.801,0.317,28845,31409,37144,0.191,0.264,0.215,0.043,0.081,0.04,5,5,5,0.833333333,0.833333333,0.833333333,3.54504332,3.634724706,3.757138563,1.26555038,1.290533374,1.323657647,5,5,5,7.16592078
5021,17544,16049,14910,0.483242134,0.489251667,0.487189805,0.983869129,0.980871082,0.971495641,0.184165527,0.159511496,0.168209256,0.378,0.715,0.414,25345,29282,32219,0.175,0.195,0.223,0.054,0.113,0.045,5,5,5,0.833333333,0.833333333,0.833333333,4.749962,5.192431512,5.589090096,1.558136618,1.647202087,1.7208165,5,5,5,8.956696983
5023,24108,26003,25046,0.484237597,0.491866323,0.491974766,0.984610918,0.974810599,0.967100535,0.168533267,0.147867554,0.151042083,0.364,0.797,0.392,31531,36405,42312,0.131,0.161,0.154,0.045,0.075,0.049,5,5,5,0.833333333,0.833333333,0.833333333,3.45666722,3.204758425,3.327211265,1.240304894,1.164636713,1.202134495,5,5,5,10.95848188
5025,8552,8678,8181,0.487839102,0.49412307,0.492849285,0.859681946,0.867250519,0.866153282,0.206033676,0.176538373,0.167583425,0.434,0.869,0.451,32405,35063,44840,0.152,0.169,0.193,0.05,0.081,0.043,5,5,5,0.833333333,0.833333333,0.833333333,9.744309323,9.602827072,10.18620381,2.276683455,2.262057542,2.321034237,5,5,5,5.480764125
5027,25572,24725,23700,0.476145784,0.477128413,0.483080169,0.625997184,0.607482305,0.610886076,0.184185828,0.161132457,0.162320675,0.358,0.846,0.404,27640,35258,37072,0.211,0.197,0.251,0.052,0.097,0.051,5,5,5,0.833333333,0.833333333,0.833333333,3.258772616,3.370407819,3.516174402,1.181350626,1.215033752,1.257373581,5,5,5,5.984729526
5029,20336,#N/A,#N/A,0.48529701,#N/A,#N/A,0.851396538,#N/A,#N/A,0.192023997,#N/A,#N/A,0.414,#N/A,#N/A,31209,#N/A,#N/A,0.161,#N/A,#N/A,0.061,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,4.097823236,#N/A,#N/A,1.410455915,#N/A,#N/A,5,#N/A,#N/A,5.206585417
5031,#N/A,96744,107037,#N/A,0.488019929,0.486308473,#N/A,0.835297279,0.807711352,#N/A,0.208540065,0.222698693,#N/A,0.827,0.332,#N/A,39431,45672,#N/A,0.175,0.183,#N/A,0.07,0.03,#N/A,48,36,#N/A,8,6,#N/A,8.269246672,5.605538272,#N/A,2.112543413,1.723755086,#N/A,9.1,6.2,9.010042562
5033,53386,61972,62917,0.494118308,0.493206609,0.493618577,0.939028959,0.921948622,0.910771334,0.212602555,0.184567224,0.187024175,0.36,0.761,0.392,32871,38942,43504,0.142,0.193,0.166,0.036,0.078,0.035,21,56,32,3.5,9.333333333,5.333333333,6.556025924,15.06056499,8.476776282,1.880384615,2.712079737,2.137330222,6.5,16.4,8.4,12.1824729
5035,50991,#N/A,48730,0.476476241,#N/A,0.475682331,0.515855739,#N/A,0.43857993,0.214410386,#N/A,0.1930433,0.331,#N/A,0.357,30109,#N/A,38558,0.253,#N/A,0.235,0.042,#N/A,0.044,5,#N/A,22,0.833333333,#N/A,3.666666667,1.63427533,#N/A,7.524454477,0.491199483,#N/A,2.018158313,5,#N/A,7.6,12.05164961
5037,19486,17862,16852,0.484296418,0.482308812,0.482197959,0.752232372,0.76172881,0.742819843,0.198912039,0.176967865,0.172739141,0.382,0.759,0.436,29362,36036,41081,0.199,0.163,0.18,0.047,0.084,0.04,5,5,5,0.833333333,0.833333333,0.833333333,4.276574635,4.665397678,4.945011472,1.45315237,1.540173078,1.598379285,5,5,5,6.135948647
5039,9157,8064,7354,0.484765753,0.489831349,0.491705194,0.580867096,0.563492063,0.557519717,0.17571257,0.155753968,0.165760131,0.411,0.79,0.424,26608,28233,35794,0.189,0.2,0.132,0.056,0.102,0.045,5,5,5,0.833333333,0.833333333,0.833333333,9.100505988,10.33399471,11.33170157,2.208330015,2.335438918,2.427604246,5,5,5,5.275417857
