fips	population_2000	population_2010	population_2017	tot_male_2000	tot_male_2010	tot_male_2017	tot_female_2000	tot_female_2010	tot_female_2017	wa_2000	wa_2010	wa_2017	ba_2000	ba_2010	ba_2017	ia_2000	ia_2010	ia_2017	aa_2000	aa_2010	aa_2017	h_2000	h_2010	h_2017	age_grp_4_2000	age_grp_4_2010	age_grp_4_2017	age_grp_5_2000	age_grp_5_2010	age_grp_5_2017	age_grp_6_2000	age_grp_6_2010	age_grp_6_2017	age_grp_7_2000	age_grp_7_2010	age_grp_7_2017	age_grp_8_2000	age_grp_8_2010	age_grp_8_2017	pct_hs_diploma_2000	pct_hs_diploma_2010	pct_hs_diploma_2017	pct_bachelors_2000	pct_bachelors_2010	pct_bachelors_2017	pov_pct_2000	pov_pct_2010	pov_pct_2017	median_hh_inc_2000	median_hh_inc_2010	median_hh_inc_2017	unemploy_rate_2000	unemploy_rate_2010	unemploy_rate_2017	deaths_2000	deaths_2010	deaths_2017	deaths_age_adj_2000	deaths_age_adj_2010	deaths_age_adj_2017	md_per_100k_2000	md_per_100k_2010	md_per_100k_2017
21035	34156	37347	38865	16483	18002	18952	17673	19345	19913	32156	34614	35770	1241	1441	1571	73	96	109	469	672	722	466	895	1032	3022	3309	3206	4901	5697	5679	2196	2484	2629	1896	1986	2097	2144	1855	2062	30.3	84.9	31.5	24	28.7	28.8	16.6	19.6	22.4	30134	36632	39269	3.9	8.3	4.4	0.0	0.0	16	0.0	0.0	Unreliable	0.0	0.0	6.861357691153136
21037	88644	90614	92547	42766	44376	45393	45878	46238	47154	86004	85968	86979	1404	2339	2689	167	150	191	481	816	1055	765	1521	1882	6469	6551	6188	6115	7008	6399	6051	6693	7374	6508	5895	6376	7275	5416	5999	34.8	86.2	31.3	20.5	25.7	31.9	9.3	10.4	14.2	41903	51890	57208	3.3	10	3.8	30	70	264	5.7	13.4	48.8	5.640539686837236	12.875125992304353	47.543410375268785
21039	5344	5084	4828	2607	2485	2367	2737	2599	2461	5254	4956	4616	53	42	68	18	28	32	4	15	14	44	86	120	399	307	269	269	250	230	310	289	293	364	281	256	371	301	258	39.5	77.5	34.8	10.6	11.1	15.5	13.1	17.0	17.3	30087	33468	38860	6.1	8.8	6.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21041	10175	10806	10728	5116	5496	5414	5059	5310	5314	9871	10336	10168	203	183	214	25	29	43	17	57	79	329	779	704	755	728	662	652	617	629	699	753	656	727	651	635	818	743	704	37.6	75.9	41.4	8.3	8.3	11.8	14.9	16.4	27.7	35925	44087	43345	4.3	13	4.7	0.0	0.0	20	0.0	0.0	34.2	0.0	0.0	31.071339796172012
21043	26873	27747	27193	13162	13827	13461	13711	13920	13732	26652	27254	26597	37	153	178	66	65	71	31	47	69	158	334	358	2045	1996	1736	1993	1748	1692	1748	1614	1699	1870	1700	1405	1999	1749	1577	37.3	73.9	39.6	8.9	12.1	14	22.3	20.3	21.5	26427	33232	35095	7.2	12.5	9.9	0.0	39	37	0.0	25.6	26.0	0.0	23.425955959202795	22.677404724255016
21045	15480	15983	15794	7566	7799	7652	7914	8184	8142	15321	15689	15342	52	96	145	42	41	71	0	33	51	209	383	481	1064	1018	945	861	870	891	1005	962	935	1008	911	872	1127	1010	901	36.8	64.1	37.6	7.4	9.0	12.4	25.5	27.7	26.6	21580	26079	33031	4.6	10.6	4.9	0.0	0.0	13	0.0	0.0	Unreliable	0.0	0.0	13.718289645857077
21047	72182	74127	71252	37250	37701	38068	34932	36426	33184	51759	54454	51207	17425	15904	15717	417	511	530	668	791	1119	3592	4641	5623	5133	5008	4684	8893	8149	9608	7098	6960	6956	5522	5193	4842	4806	4261	3933	33.4	82.1	33.2	12.5	14.2	16.8	15.0	19.3	19.7	31177	36760	41849	4.8	12.3	6.2	1.0	11	17	1.0	Unreliable	Unreliable	0.23089782309532383	2.4732328751107335	3.9764965661782594
21049	33242	35603	35940	16068	17387	17605	17174	18216	18335	31362	33236	33376	1597	1715	1730	61	53	77	64	135	221	391	884	1039	2193	2258	2115	1954	1873	2062	2263	2063	2139	2415	2277	2090	2688	2562	2036	36.3	80.9	34.8	15.6	16.9	21.7	10.6	16.5	15.0	39946	45171	51547	3.7	11	4.7	18	52	51	Unreliable	25.5	25.3	9.024727754046086	24.342517952606986	23.650528658875903
21051	24490	21660	20273	12929	11543	10564	11561	10117	9709	23098	20500	19161	1186	916	795	60	35	44	29	28	33	333	411	418	1900	1600	1188	1604	1368	1117	1967	1506	1608	1951	1694	1508	2103	1680	1359	29	58.8	33.2	8	9.1	9.5	39.7	31.5	39.5	16271	22986	24596	6.6	13.7	8.9	13	52	26	Unreliable	38.3	19.7	8.847148495984754	40.01231148045552	21.374899291339876
21053	9634	10244	10239	4652	5121	5050	4982	5123	5189	9556	10010	9943	11	45	60	21	20	25	0	13	27	137	231	299	598	686	643	628	518	527	585	541	626	646	591	527	706	608	606	31.6	59.8	39.6	8	6.3	10.1	25.8	29.7	20.0	19563	23187	31130	5	9.4	6.6	0.0	13	25	0.0	Unreliable	38.2	0.0	21.150592216582062	40.69407819774067
21055	9401	9297	9021	4546	4638	4527	4855	4659	4494	9277	9091	8768	64	77	90	9	36	37	5	19	20	51	47	101	651	554	536	506	475	473	511	509	500	561	506	463	678	564	560	40.2	75.2	39.2	7.3	8.6	13.3	19.1	15.9	17.7	29060	34554	41114	6.4	10.6	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21057	7167	6864	6696	3451	3364	3266	3716	3500	3430	6853	6568	6361	251	193	190	5	8	11	0	9	9	51	63	89	492	453	357	342	341	329	387	350	395	457	320	341	541	374	321	36.4	66.9	37.3	7.1	8.4	13.2	23.8	24.9	20.7	21572	27802	35449	5.7	12.8	5.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21059	91604	96706	100546	44057	46940	49043	47547	49766	51503	86201	89439	91370	4009	4701	5013	126	162	166	392	704	1744	843	2536	3146	6922	6344	6357	5613	5832	5879	5699	6128	6694	5789	5854	6253	7033	5952	6096	37.6	86.2	35.4	17	17.9	21.6	12.3	14.6	15.8	36813	42268	48371	4.2	9.3	4.4	12	20	49	Unreliable	3.6	7.9	2.1833107724553513	3.446873341192205	8.122318805985982
21061	11669	12228	12248	5761	6116	6143	5908	6112	6105	11519	11873	11784	68	190	237	56	37	51	7	26	47	67	101	170	837	910	757	745	736	753	795	637	735	708	719	674	872	790	770	40.1	75.3	41.7	4.9	7.6	11.1	18.4	20.1	20.0	25413	34678	41114	4.9	13.6	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21063	6774	7843	7508	3309	4396	4246	3465	3447	3262	6723	7513	7118	2	268	276	0	11	24	0	5	15	43	67	90	506	437	383	426	463	434	453	536	554	407	562	476	487	604	493	31	64.3	45.2	7.8	8.4	7.5	25.9	33.3	34.4	21014	23426	29043	8.9	13.4	10.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21065	15309	14713	14227	7412	7258	7028	7897	7455	7199	15193	14536	13972	17	29	67	40	39	41	5	14	14	80	108	166	1071	920	813	983	723	762	991	812	866	1154	916	743	1226	908	849	37.3	67.5	46.7	6.9	6.7	9.9	26.4	27.9	30.4	23318	26390	30692	4.8	12.5	6	0.0	12	18	0.0	Unreliable	Unreliable	0.0	13.593420784340378	21.086666198074084
21067	260961	296847	322193	128163	146101	158170	132798	150746	164023	214802	234808	250247	35548	44135	48889	588	1118	972	6621	9912	13391	8656	20595	23407	18366	20719	22152	28479	30720	33756	23518	26214	26998	20840	23004	23568	21271	20477	22293	22.4	87.5	20.5	35.6	39.0	41.8	12.9	17.0	18.6	39813	46874	53013	2.9	7.8	3.7	99	202	461	5.9	11.5	24.6	6.3227838642555785	11.341420552226118	23.846990261530614
21069	13851	14400	14428	6782	7064	7064	7069	7336	7364	13537	14037	13977	206	204	216	17	12	19	23	37	39	106	153	188	964	970	944	812	768	824	923	757	806	1021	859	761	1003	944	836	37.9	73.7	36.8	8.8	13.7	13.4	18.6	21.3	19.5	27990	30352	41095	4.7	12.3	6.1	0.0	10	17	0.0	Unreliable	Unreliable	0.0	11.574074074074076	19.63774142870345
21071	42387	39931	36261	20840	19475	17689	21547	20456	18572	41507	39215	35430	554	392	375	45	43	63	107	76	115	267	229	319	3060	2641	2064	2894	2379	2001	2927	2462	2215	3111	2693	2061	3321	2671	2246	29.9	68.5	35.1	9.7	12.4	12.6	30.3	27.2	30.7	21168	28479	31196	6.9	10.9	8.4	55	121	85	21.6	52.4	39.8	21.626127507647784	50.50378569699399	39.06860446944835
21073	47843	49266	50504	23146	23855	24308	24697	25411	26196	42356	42171	42665	4530	5216	5335	59	123	177	364	734	1048	533	1368	1688	3256	3359	3278	3259	3177	3182	3431	3114	3387	3411	3034	2981	3841	3199	3125	31.4	84.9	30.6	23.8	27.3	28.4	10.7	13.2	13.1	40011	48273	53539	3.4	8.9	4.1	0.0	17	59	0.0	Unreliable	21.1	0.0	5.751092707614447	19.470404984423677
21075	7704	6806	6204	3601	3377	3058	4103	3429	3146	5851	5008	4472	1792	1608	1511	3	19	31	25	47	47	56	54	126	586	385	331	475	435	367	429	439	428	445	407	391	545	379	352	39	76.9	33.9	11.5	11.2	14.9	23.1	27.9	25.3	24382	28973	28274	5.3	12.7	7.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21077	7858	8613	8745	3905	4318	4430	3953	4295	4315	7651	8310	8370	128	123	136	13	11	27	19	22	42	81	380	461	527	650	610	418	494	541	505	494	579	618	500	492	662	566	545	44.4	73.0	45.8	6.9	6.7	11.9	13.4	25.8	13.4	36422	40700	50250	3.9	12.1	4.6	0.0	0.0	26	0.0	0.0	50.9	0.0	0.0	49.55212502382313
21079	14882	16942	17497	7323	8360	8583	7559	8582	8914	14340	16370	16839	467	354	355	21	26	48	2	39	53	197	401	409	990	1120	1029	824	802	844	940	886	918	1113	1029	977	1296	1146	1070	35.7	78.4	38.2	10.5	12.1	15.7	14.7	17.2	18.2	34284	37112	47906	3.5	11.8	4.9	0.0	11	19	0.0	Unreliable	Unreliable	0.0	10.821233227088499	18.098340667924024
21081	22549	24680	25000	11119	12304	12473	11430	12376	12527	22263	24113	24229	59	194	252	56	55	64	84	87	119	234	583	703	1638	1801	1721	1496	1448	1531	1692	1526	1611	1796	1702	1505	1862	1651	1595	44.2	79.5	44.8	9.4	10.6	12.4	11.1	16.0	21.5	38438	42405	43881	3.8	11.5	4.9	14	25	60	Unreliable	17.3	42.8	10.347835085073989	16.882766072393302	40.0
21083	37067	37240	37173	18064	18286	18221	19003	18954	18952	34888	34713	34391	1663	1621	1599	115	129	169	71	141	183	899	2153	2495	2512	2455	2352	2139	2086	2095	2255	2184	2295	2378	2198	2097	2757	2250	2247	38.9	78.0	39	12.6	14.0	16.2	16.4	19.9	19.2	30874	35107	40369	5	9.9	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21085	24109	25789	26264	11936	13076	13223	12173	12713	13041	23780	25154	25483	123	270	327	36	53	68	34	60	66	183	264	370	1650	1703	1652	1540	1380	1486	1513	1510	1664	1594	1648	1477	1751	1687	1695	37.1	71.1	43.6	7.7	7.8	9.9	18.1	22.3	25.7	27639	33091	35944	5.1	14.7	6.1	0.0	10	31	0.0	Unreliable	21.3	0.0	6.462703736735301	19.672047923647074
21087	11543	11247	11064	5683	5546	5446	5860	5701	5618	11168	10824	10609	309	237	225	2	39	46	14	17	19	110	153	194	765	704	631	653	535	587	625	568	572	705	678	546	886	697	651	36.2	73.7	41.2	9.1	11.7	11	18.4	16.6	19.0	25463	38333	37388	4.6	11.8	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21089	36839	36880	35491	17736	17848	17269	19103	19032	18222	36209	35976	34454	221	279	298	68	99	121	142	194	211	204	289	361	2473	2364	2009	2004	1819	1805	2179	1899	2026	2380	2174	1814	2663	2342	2170	37.8	80.4	36.3	11.5	13.5	17.2	14.1	15.6	16.5	32142	40110	47517	5.8	9.3	7.7	24	43	46	11.7	20.6	23.1	10.858058036320203	19.432393347794648	21.601720624007964
21091	8423	8551	8778	4156	4329	4529	4267	4222	4249	8292	8347	8503	74	82	121	25	21	29	14	21	29	64	98	140	542	586	614	521	415	476	541	412	511	586	535	432	675	567	544	45.7	84.7	43.7	8.1	10.5	11.1	13.6	15.9	15.7	36914	44891	49135	4.9	11.7	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21093	94384	106956	108226	47685	53449	53869	46699	53507	54357	78487	87472	87150	11410	12812	13743	422	599	504	1757	2189	2449	3202	5586	6319	7891	7438	7180	6873	7867	7460	6499	8134	7617	6832	7194	6981	8285	7071	7081	34.3	86.4	30.3	15.4	18.7	23.5	10.0	12.5	14.2	37744	46098	51923	4.3	10.3	4.6	13	35	70	Unreliable	5.7	10.9	2.2955868226253036	5.453956143959509	10.77991117353193
21095	33027	29219	26725	15817	14254	12861	17210	14965	13864	31631	28166	25632	876	636	561	164	42	63	107	102	108	212	213	266	2471	1940	1480	1849	1753	1365	1931	1702	1793	2172	1714	1502	2378	1840	1560	34.3	67.2	34.9	8.9	11.0	11.4	32.5	30.1	35.6	18665	27101	24451	8.2	10.9	10	38	42	45	22.2	24.4	24.5	19.17622954956046	23.957014271535645	28.063610851262865
21097	18026	18803	18730	8779	9189	9195	9247	9614	9535	17402	18112	17905	466	400	431	46	38	55	26	42	62	207	332	455	1277	1296	1209	1002	908	1045	1131	986	1138	1332	1031	947	1404	1211	1045	42.6	79.2	41.3	10.6	12.9	15.4	12.0	18.1	16.4	36210	39928	44620	3.5	11.4	4.6	0.0	0.0	54	0.0	0.0	52.7	0.0	0.0	48.05125467164976
21099	17541	18184	18762	8638	8987	9268	8903	9197	9494	16272	17008	17485	1091	901	844	42	34	53	20	35	74	155	255	338	1269	1293	1208	1033	1018	1059	1059	958	1190	1150	998	958	1400	1067	1035	35.1	64.8	40	7	9.2	12.6	22.4	24.4	23.1	25378	29743	37315	4.7	10.3	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21101	44809	46260	45989	21660	22315	22208	23149	23945	23781	41048	41555	40863	3209	3647	3692	76	114	146	160	210	257	429	860	1183	3172	2801	2713	2618	2622	2514	2894	3028	2973	3083	2824	2795	3579	2855	2907	37.8	83.3	35.7	13.8	16.3	16.8	12.3	14.0	19.3	35892	41315	43458	3.5	10.6	4.6	0.0	10	27	0.0	Unreliable	9.6	0.0	3.6028246144977665	9.784948574659158
21103	15100	15377	15994	7524	7568	7922	7576	7809	8072	14421	14665	15080	517	428	465	40	40	59	51	29	56	338	450	508	1006	1041	1041	814	741	889	925	821	884	1044	856	914	1220	961	900	44.5	78.5	44.7	9.8	14.0	10.9	13.7	17.4	18.2	37263	43491	50787	3.2	10.5	4.1	0.0	0.0	11	0.0	0.0	Unreliable	0.0	0.0	11.462631820265933
21105	5246	4859	4523	2505	2327	2150	2741	2532	2373	4659	4310	3989	528	454	417	13	11	11	3	13	20	52	56	88	320	292	253	247	224	221	286	235	217	332	256	231	406	276	230	39.1	74.6	42.5	8.8	16.1	9.3	17.4	13.5	14.8	31615	30932	38036	4.7	8.8	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21107	46470	46840	45369	22145	22757	22144	24325	24083	23225	42961	42547	40946	2897	3088	3043	99	77	122	161	263	312	422	740	964	3086	2954	2689	2686	2583	2509	2821	2793	2867	3102	2928	2647	3404	2934	2776	38.3	77.7	40.6	10.6	14.0	15.7	16.5	17.8	17.2	30868	39096	44048	5.4	9.2	5	0.0	0.0	32	0.0	0.0	11.5	0.0	0.0	11.755457103602312
21109	13510	13480	13420	6666	6702	6682	6844	6778	6738	13420	13361	13237	4	16	49	32	24	29	0	11	17	76	88	117	1010	913	800	930	708	709	941	803	794	971	870	712	1038	955	916	33.4	62.4	44.1	6.8	9.1	10.5	30.2	29.4	33.0	20177	26360	32055	5.6	16.4	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21111	693828	742050	770377	331848	358074	372540	361980	383976	397837	541457	551211	556890	132293	156626	170124	1607	2099	1556	9997	16733	22742	12552	32602	41530	44885	47229	46502	44486	49015	48276	48913	53769	60556	48977	50735	53679	55588	48199	50586	29.1	86.6	27.1	24.8	28.1	32.3	12.4	14.6	15.0	39457	45440	52237	3.7	10.1	4.4	77	199	853	1.8	4.5	19.3	1.8496418901130156	4.469599982031759	18.454168110764815
21113	39219	48685	53281	19275	23704	25975	19944	24981	27306	37299	45701	49000	1237	1522	2252	82	139	168	230	491	738	515	1354	1854	2981	3640	3709	3247	3325	3668	2938	3189	3479	2897	3233	3214	3102	3334	3401	32.3	84.4	29.4	21.5	27.5	30	10.5	13.9	18.0	40096	48577	55450	2.9	9.1	3.8	15	51	75	Unreliable	18.3	26.2	6.374461358015248	17.45917633768101	23.46052063587395
21115	23342	23385	22571	11248	11499	11093	12094	11886	11478	23083	23029	22091	60	59	106	21	29	42	64	90	100	145	108	181	1730	1513	1399	1393	1351	1220	1483	1366	1318	1632	1424	1329	1766	1588	1390	35.1	69.0	34.6	9.3	10.1	15.1	26.6	21.7	24.1	24911	32403	35629	5.7	10.3	8.7	17	58	31	Unreliable	45.1	24.6	12.138348613372177	41.337039412728956	22.89072999276358
21117	151638	159954	165410	74376	79021	81782	77262	80933	83628	143007	147345	150903	5866	7497	8115	244	446	383	922	1532	2205	1669	4293	5388	10270	10227	9926	10163	10060	9748	11146	12169	12559	11864	11750	11963	12568	10398	11563	32.6	87.0	29.1	22.9	27.3	29.7	9.0	10.9	12.9	43906	53219	58674	3.2	9.9	4	60	154	400	6.4	16.1	41.0	6.594653055302761	16.046279972158665	40.30389134070895
21119	17634	16363	15285	8693	8158	7552	8941	8205	7733	17369	16109	14938	137	126	157	8	16	24	30	15	21	113	107	158	1508	1221	1033	1269	1039	1073	1039	913	867	1248	967	763	1381	1046	835	30.8	66.8	35	10.2	10.6	12.9	31.1	25.2	32.6	20373	28231	30503	7.3	10.6	8.6	10	25	11	Unreliable	28.6	Unreliable	9.451438508941061	25.463953227810713	11.994329953113072
21121	31861	31851	31484	15333	15498	15415	16528	16353	16069	31205	31044	30494	277	347	400	84	73	81	49	66	105	191	276	375	2324	2335	2124	2153	2089	2019	2161	1824	2146	2169	1818	1802	2300	2079	1840	32.6	62.3	37.3	8.8	8.5	10	34.8	36.8	34.7	18294	21195	26061	5.7	11.6	7.6	10	62	52	Unreliable	34.6	29.1	5.231055731667765	32.44272811947296	27.527209587938845
21123	13398	14177	14211	6537	7039	7072	6861	7138	7139	12766	13471	13444	489	452	423	22	41	52	25	25	43	140	406	445	975	952	890	693	820	776	748	834	843	864	862	868	1082	845	922	40.2	76.6	40.4	10.9	12.3	12.2	15.4	13.6	15.8	32056	38970	41720	4.4	11.8	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21125	52919	58996	60299	25875	28935	29530	27044	30061	30769	51740	57494	58510	342	437	450	197	189	212	197	308	377	295	730	958	3661	3801	3738	3494	3392	3412	3747	3668	4019	3866	3996	3654	4187	4098	3936	34.8	72.9	39.4	10.6	13.4	13	21.3	19.1	24.6	27015	35330	37235	4.2	10.2	5.9	20	17	36	6.2	Unreliable	10.1	6.2989348501168445	4.802585486021651	9.95041377137266
21127	15598	15866	15735	7692	7833	7815	7906	8033	7920	15479	15649	15341	13	33	52	44	17	30	10	28	46	64	80	193	1171	1060	913	966	882	829	1023	926	976	1122	974	837	1169	1019	1011	33	68.7	41.6	6.6	8.5	11.6	30.7	30.3	24.5	21610	27002	32703	6.9	11.8	9.1	0.0	23	24	0.0	24.5	25.8	0.0	24.1606790201269	25.42103590721322
21129	7926	7718	6590	4139	4156	3352	3787	3562	3238	7563	7468	6408	301	161	60	22	20	34	9	10	15	28	57	55	545	463	375	506	471	324	513	527	398	648	522	362	652	489	390	30.8	62.8	39.9	6.3	9.0	8.9	30.4	32.7	32.7	18544	19104	23297	5.9	11.7	8.5	0.0	16	12	0.0	Unreliable	Unreliable	0.0	34.55126544009674	30.349013657056144
21131	12382	11278	10309	6035	5584	5162	6347	5694	5147	12314	11158	10134	9	22	37	1	14	19	20	16	25	78	41	85	889	698	573	835	688	495	821	652	724	890	724	601	1029	738	599	30.1	59.8	37.8	6.3	9.6	8.9	32.7	23.5	34.5	18546	24848	27861	5.8	12.4	10.2	15	14	33	Unreliable	Unreliable	51.8	20.190599256985948	20.689247502512266	53.351440488893196
21133	25234	24534	22328	12348	12069	10914	12886	12465	11414	24952	24259	21935	130	90	127	12	37	45	77	38	43	111	130	185	1895	1509	1202	1608	1361	1096	1529	1491	1298	1642	1579	1248	1991	1560	1429	32.9	70.7	38.3	7.7	11.0	11.7	27.1	27.9	30.5	21110	28383	30293	7.8	10.7	9.4	13	36	22	Unreliable	24.7	16.7	8.586298908879552	24.45585717779408	16.42183207930252
21135	14130	13836	13358	7031	6900	6673	7099	6936	6685	14020	13692	13162	31	38	59	29	28	36	0	8	8	62	78	94	1047	942	797	890	730	712	990	724	815	983	856	712	1137	904	773	34.8	67.5	40.5	6.4	10.1	12.1	28.5	25.1	26.1	22208	25885	32054	8.6	15.2	9.3	0.0	13	12	0.0	Unreliable	Unreliable	0.0	15.659631878192153	14.972301242701002
21137	23466	24721	24498	11510	12211	12026	11956	12510	12472	22675	23742	23437	613	573	565	30	48	54	24	43	63	209	368	405	1547	1639	1477	1426	1359	1330	1615	1357	1560	1695	1519	1340	1906	1651	1401	40.8	69.3	42.9	8.4	9.5	10.8	21.1	18.7	23.8	26542	33531	37930	4.1	12.6	5.7	0.0	26	27	0.0	17.4	20.2	0.0	17.52895648773647	18.368846436443793
21139	9814	9520	9264	4854	4659	4519	4960	4861	4745	9720	9339	8986	14	23	48	38	30	47	5	20	34	74	122	183	631	553	483	490	492	446	574	428	528	647	532	432	789	537	488	40.8	78.9	46.6	8.4	11.9	8.9	10.3	10.2	16.2	31776	40913	43472	5.6	9.9	7.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21141	26603	26852	27014	12822	13140	13314	13781	13712	13700	24240	24484	24527	2037	1796	1744	55	114	119	44	66	83	287	657	762	1898	1789	1686	1569	1378	1473	1658	1643	1671	1734	1535	1554	2140	1585	1638	39.5	73.7	40.6	9.6	9.9	14.8	15.5	16.9	17.4	32474	37376	40982	3.6	10.9	4.4	0.0	0.0	15	0.0	0.0	Unreliable	0.0	0.0	9.254460650033316
21143	8111	8331	8113	4632	4587	4455	3479	3744	3658	7515	7762	7496	548	446	431	25	13	30	14	24	43	58	82	159	356	373	343	477	364	415	577	434	488	619	513	416	749	499	489	36.5	80.8	40.3	10.1	11.0	14	12.7	15.7	14.1	31694	39934	50268	5.6	12.3	5.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21145	65431	65540	65397	31093	31446	31355	34338	34094	34042	57001	56219	55806	7134	7258	7200	156	182	250	337	553	625	690	1389	1593	4179	3927	3708	3638	3375	3439	3923	3884	4095	4162	3933	3903	4929	3997	4001	33.3	84.5	30.3	18.1	20.8	24.2	15.1	15.8	17.1	33865	40847	42894	4.6	8.8	6.1	13	1.0	39	Unreliable	1.0	10.5	3.3113763608483238	0.2542976299460889	9.93929385139991
